CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
"0070003",71,4567,3290,448,0.0787567893783947
"0070004",72,4202,3027,374,0.0724590163934426
"007001a",73,1962,1108,410,0.162727272727273
"007004a",74,1162,885,98,0.0731707317073171
"0090001",75,1437,1013,53,0.0190763052208835
"0090002",76,813,637,24,0.0234009360374415
"0090003",77,385,287,24,0.0272108843537415
"0090004",78,674,532,47,0.0264150943396226
"0090005",79,184,147,2,0.0342465753424658
"0090006",80,1202,847,38,0.0225385527876631
"0090007",81,229,153,8,0.0394736842105263
"0090008",82,343,266,12,0.0265151515151515
"0090009",83,157,125,3,0.0161290322580645
"0090010",84,815,623,28,0.0257234726688103
"0090011",85,29,18,9,0.0526315789473684
"0090012",86,87,57,0,0.0714285714285714
"0090013",87,147,115,0,0.00869565217391304
"0110101",88,386,291,16,0.0357142857142857
"0110201",89,248,171,12,0.0406976744186047
"0110202",90,91,71,1,0.0142857142857143
"0110301",91,331,254,12,0.0236220472440945
"0110303",92,58,43,2,0
"0110401",93,156,123,5,0.0241935483870968
"0110402",94,191,147,10,0.0344827586206897
"0110404",95,30,23,0,0
"0130001",96,895,599,348,0.31063122923588
"0130003",97,1512,860,704,0.444444444444444
"0130004",98,964,506,552,0.545988258317025
"0130005",99,1628,862,1081,0.564367816091954
"0130006",100,393,210,177,0.580188679245283
"0130007",101,1873,1033,1151,0.534167468719923
"0130008",102,555,391,261,0.433583959899749
"0130009",103,2403,1330,1438,0.542195668409261
"0130010",104,515,337,267,0.494117647058824
"0130011",105,1785,1235,899,0.469026548672566
"0130012",106,1327,794,786,0.547738693467337
"0130013",107,2660,1696,1169,0.386202830188679
"0130014",108,204,149,50,0.486666666666667
"0130015",109,2775,1588,1681,0.526048284625159
"0130017",110,2216,1204,1737,0.754400670578374
"0130018",111,1752,1097,1119,0.558608058608059
"0130019",112,493,329,217,0.409495548961424
"0130020",113,3685,2778,1143,0.291845493562232
"0130021",114,977,712,349,0.269121813031161
"0130022",115,734,523,274,0.31992337164751
"0150101",116,1405,947,147,0.0620320855614973
"0150102",117,1390,1036,149,0.0795228628230616
"0150103",118,1442,1153,90,0.0524017467248908
"0150104",119,824,614,91,0.088379705400982
"0150205",120,2725,2039,214,0.0594490091831803
"0150206",121,1324,1075,54,0.0365853658536585
"0150207",122,731,565,48,0.0480427046263345
"0150208",123,620,505,29,0.0338645418326693
"0150309",124,607,496,50,0.0645161290322581
"0150310",125,2863,1975,484,0.134820070957932
"0150311",126,1194,676,377,0.264264264264264
"0150412",127,668,449,70,0.0886917960088692
"0150413",128,1466,1089,225,0.120183486238532
"0150414",129,1400,922,343,0.183564567769477
"0150415",130,1584,1019,334,0.1587147030185
"0170001",131,976,560,389,0.278659611992945
"0170002",132,1108,711,291,0.173049645390071
"0170003",133,818,365,468,0.463888888888889
"0170004a",134,527,193,416,0.559585492227979
"0170004b",135,104,31,17,0.4375
"0190101",136,1757,1281,191,0.101721439749609
"0190102",137,2743,2111,314,0.110849056603774
"0190203",138,2361,1745,315,0.124857468643101
"0190204",139,1770,1305,269,0.141566265060241
"0190305",140,2832,2045,388,0.105864811133201
"0190306",141,1514,1127,102,0.0509337860780985
"0190407",142,2365,1860,222,0.0854430379746835
"0190408",143,286,238,16,0.0550847457627119
"0190409",144,913,579,134,0.11472602739726
"0190410",145,524,425,36,0.0649651972157773
"0211001",146,371,293,25,0.102389078498294
"0211002",147,611,485,61,0.105154639175258
"0211003",148,2287,1815,276,0.105960264900662
"0211004",149,2056,1392,309,0.127598566308244
"0211005",150,1192,896,143,0.123059866962306
"0211006",151,2723,1596,840,0.274497487437186
"0211007",152,1700,1304,175,0.114527286702537
"0211008",153,1230,945,192,0.113107822410148
"0211009",154,2286,1563,533,0.204015544041451
"0212010",155,783,564,75,0.0964285714285714
"0212011",156,1672,1267,218,0.119028974158183
"0212012",157,1330,997,124,0.0802407221664995
"0212013",158,2991,2246,377,0.111853832442068
"0212014",159,2977,2224,357,0.0945520036019811
"0212015",160,3010,2101,338,0.084640989063243
"0212016",161,2591,2024,220,0.0746195385370643
"0213017",162,2629,1946,352,0.123259412068076
"0213018",163,1562,1184,149,0.0824129141886151
"0213019",164,2663,1682,861,0.275882704967086
"0213020",165,2936,1777,1263,0.373227453204765
"0214021",166,2799,1985,447,0.138018200202224
"0214022",167,2283,1567,432,0.206632653061224
"0214023",168,1264,897,134,0.118625277161863
"0214024",169,1737,1218,414,0.185702547247329
"0214025",170,2205,1516,736,0.219141914191419
"0214026",171,2060,1463,451,0.222525597269625
"0230001",172,631,475,52,0.0604166666666667
"0230002",173,599,430,37,0.0637813211845103
"0230003",174,597,391,55,0.0582278481012658
"0230004",175,577,407,41,0.0487804878048781
"0250001",176,2215,1303,1222,0.484621155288822
"0250002",177,549,364,204,0.27445652173913
"0250003",178,1821,995,1011,0.52636815920398
"0250004",179,622,402,258,0.279012345679012
"0250005",180,967,589,388,0.322635135135135
"0250006",181,1272,736,635,0.43010752688172
"0250009",182,751,454,650,0.874449339207048
"0250010",183,1579,730,1221,0.762758620689655
"0250013",184,1590,1005,896,0.505928853754941
"0250016",185,1073,691,587,0.514032496307238
"0250017",186,1182,694,757,0.586764705882353
"0250018",187,1687,1144,656,0.338501291989664
"0250019",188,669,312,527,0.765079365079365
"0270101",189,5004,3537,381,0.0822387207310109
"0270102",190,4307,3029,426,0.0871726881007623
"0270103",191,4652,2779,991,0.162807267545422
"0270104",192,3693,2681,318,0.0704911886014248
"0270105",193,1711,1199,166,0.0748752079866889
"0270106",194,4458,2264,665,0.141202672605791
"0270107",195,597,348,125,0.138328530259366
"0270108",196,1721,1253,168,0.081145584725537
"0270109",197,3166,1434,446,0.13196894848271
"0270110",198,3314,949,430,0.109877913429523
"0270111",199,3322,2128,390,0.103336422613531
"0270113",200,3966,2547,727,0.122950819672131
"0270114",201,3316,2136,398,0.107670979667283
"0270115",202,4544,3312,361,0.0720802919708029
"0270116",203,1700,867,272,0.142691415313225
"0270117",204,0,0,0,0
"0270201",205,3284,1686,413,0.110245656081486
"0270202",206,4781,2927,527,0.111837577426015
"0270203",207,3556,2859,306,0.0554785020804438
"0270204",208,2312,1024,341,0.118460019743337
"0270205",209,5225,2649,795,0.134938837920489
"0270206",210,2731,1517,389,0.141995981245814
"0270207",211,4114,2065,672,0.153086419753086
"0270208",212,4964,2860,778,0.132815259625574
"0270209",213,4538,2929,523,0.116151202749141
"0270210",214,4076,2537,528,0.121546961325967
"0270211",215,1165,520,139,0.127659574468085
"0270212",216,1246,801,125,0.114178168130489
"0270213",217,4153,3342,210,0.0551765054879858
"0270214",218,4658,2927,661,0.12200956937799
"0270215",219,4923,2997,604,0.126432906271072
"0270216",220,3703,2176,432,0.108837209302326
"0270301",221,3982,2741,439,0.0930822165881927
"0270302",222,4971,3047,645,0.106221045665122
"0270303",223,4899,2915,856,0.154905335628227
"0270304",224,331,233,40,0.114893617021277
"0270305",225,2257,1545,231,0.0820846905537459
"0270306",226,3790,1827,856,0.195735374521597
"0270307",227,3591,1554,794,0.191157347204161
"0270308",228,4281,2734,478,0.0991221653255304
"0270309",229,1335,965,108,0.0637204522096608
"0270310",230,522,408,33,0.0416666666666667
"0270311",231,3115,2257,259,0.0609271523178808
"0270312",232,2161,1484,305,0.109543010752688
"0270313",233,4495,3186,397,0.0835164835164835
"0270314",234,3375,1839,602,0.150195421552205
"0270315",235,3645,2515,604,0.122786304604486
"0270317",236,4815,3446,481,0.0864661654135338
"0270318",237,4633,3203,593,0.125694873378629
"0270401",238,2934,1770,365,0.10732538330494
"0270402",239,4725,2865,629,0.114126652748782
"0270404",240,4830,2325,781,0.14509122502172
"0270405",241,5209,2507,807,0.145180967873119
"0270406",242,3620,1562,537,0.139068564036223
"0270408",243,4900,2499,720,0.13693113169553
"0270409",244,2173,1392,311,0.12615823235923
"0270410",245,3601,1198,614,0.168539325842697
"0270412",246,4098,1938,551,0.129774986917844
"0270413",247,4469,2442,602,0.136252045826514
"0270414",248,4950,2402,716,0.134542387178406
"0270415",249,4197,2115,557,0.138013371537727
"0270419",250,1162,842,90,0.0773739742086753
"0291001",251,794,544,388,0.454713493530499
"0291002",252,685,478,366,0.519396551724138
"0291003",253,2263,1402,1363,0.564216778025241
"0291004",254,940,486,769,0.794297352342159
"0291005",255,857,457,728,0.833333333333333
"0291006",256,2185,1175,1912,0.874570446735395
"0291007",257,1309,784,1144,0.873533246414602
"0291008",258,1934,1305,977,0.473724884080371
"0291009",259,1770,1198,839,0.488759367194005
"0291010",260,641,405,453,0.638613861386139
"0291011",261,1179,583,1030,0.833333333333333
"0291012",262,2289,1251,1525,0.661251015434606
"0291013",263,2541,1343,2232,0.886676875957121
"0291014",264,1436,655,1240,0.866666666666667
"0291015",265,1486,733,1343,0.896408839779006
"0291016",266,1254,604,1101,0.903225806451613
"0291017",267,264,148,149,0.516778523489933
"0291018",268,1003,488,853,0.828865979381443
"0291019",269,929,426,722,0.705314009661836
"0291020",270,1726,932,1268,0.801086956521739
"0291021",271,1744,910,1491,0.855421686746988
"0291022",272,985,499,843,0.860082304526749
"0291023",273,2673,1227,2399,0.901326699834162
"0291024",274,3230,2067,1915,0.575457694210787
"0291025",275,770,299,686,0.897959183673469
"0291026",276,1344,632,1176,0.872374798061389
"0291027",277,434,309,203,0.478527607361963
"0291028",278,787,415,649,0.818181818181818
"0291029",279,2019,1070,1707,0.869274809160305
"0291030",280,81,43,39,0.553191489361702
"0291031",281,1577,789,1347,0.85880829015544
"0291032",282,2520,1164,2206,0.881385281385281
"0291033",283,2228,1033,1493,0.652859960552268
"0291034",284,4352,3156,1360,0.322530383296977
"0291035",285,1148,474,116,0.089622641509434
"0291036",286,3729,2137,2180,0.560497369679579
"0291037",287,2648,1303,1794,0.688291139240506
"0291038",288,3254,1876,2209,0.677044854881267
"0291039",289,3350,1407,2698,0.798496240601504
"0291040",290,2830,1278,2429,0.842482100238663
"0291041",291,2430,1074,2112,0.859035004730369
"0291042",292,1213,629,1094,0.911908646003263
"0291043",293,1620,931,1151,0.700221238938053
"0291044",294,2127,1269,1865,0.865814696485623
"0291045",295,3427,1921,2871,0.85239852398524
"0291046",296,2127,1146,1774,0.833922261484099
"0291047",297,1796,905,1510,0.854282536151279
"0291048",298,2309,1240,1871,0.821608040201005
"0291049",299,2673,1379,2224,0.827151335311573
"0291050",300,860,495,681,0.740740740740741
"0291051",301,2140,1141,1566,0.707678883071553
"0291052",302,2124,1257,1617,0.74331983805668
"0291053",303,260,129,188,0.7109375
"0291054",304,2592,1532,2007,0.776409591704472
"0291055",305,2038,1414,987,0.487455197132616
"0291056",306,3312,1955,2518,0.75615763546798
"0291057",307,2544,1365,1522,0.549853372434018
"0291058",308,2814,1526,1860,0.653569089718402
"0291059",309,503,246,333,0.695652173913043
"0291060",310,3033,1618,2644,0.868769716088328
"0291061",311,2817,1349,2220,0.780546623794212
"0291062",312,192,100,128,0.578947368421053
"0291063",313,2340,1229,1550,0.629843363561418
"0291064",314,1313,723,918,0.674515235457064
"0291065",315,2429,1442,1705,0.653631284916201
"0291066",316,857,453,635,0.682119205298013
"0291067",317,3265,2002,1961,0.537425149700599
"0291068",318,2159,1312,1154,0.487649964714185
"0291069",319,490,386,225,0.476315789473684
"0291070",320,1227,620,767,0.650254668930391
"0291071",321,2024,1218,1180,0.582362728785358
"0291072",322,2165,1248,1031,0.511092851273624
"0291073",323,3759,2497,1391,0.391515151515152
"0291074",324,24,11,18,0.666666666666667
"0291075",325,2428,1166,1822,0.730934018851757
"0291076",326,2994,1803,1670,0.548622821810006
"0291077",327,1688,942,1446,0.861771058315335
"0291078",328,517,275,461,0.871323529411765
"0291079",329,2711,1739,1223,0.49188876013905
"0291080",330,3324,1973,1623,0.544569672131147
"0291081",331,1901,1315,361,0.170676691729323
"0291082",332,3185,1916,2031,0.584615384615385
"0291083",333,2783,1924,1369,0.503892060197198
"0291084",334,2143,1103,1536,0.6937441643324
"0291085",335,1811,930,1221,0.684095860566449
"0291086",336,2507,1507,1565,0.608433734939759
"0291087",337,1711,903,1185,0.683035714285714
"0291088",338,1025,485,895,0.881856540084388
"0291089",339,59,31,53,0.774193548387097
"0291090",340,0,0,0,0
"0291091",341,2319,1442,1833,0.788990825688073
"0291092",342,1194,646,949,0.795795795795796
"0291093",343,1230,843,463,0.389578163771712
"0291094",344,2598,1583,1537,0.602959309494451
"0291095",345,370,173,43,0.119205298013245
"0291096",346,142,76,96,0.64367816091954
"0291097",347,853,429,742,0.852028639618138
"0291098",348,913,476,751,0.80728051391863
"0291099",349,2918,2020,1458,0.512833417211877
"0291100",350,2892,1906,1481,0.521739130434783
"0291101",351,0,0,0,0
"0291102",352,1052,626,597,0.55
"0291103",353,850,577,318,0.349673202614379
"0291104",354,3279,2239,1733,0.534443944169293
"0291105",355,756,429,524,0.704288939051919
"0291106",356,0,0,0,0
"0291107",357,3210,1771,2224,0.654957507082153
"0291108",358,1971,1370,778,0.4
"0291109",359,3,3,1,0.5
"0291110",360,3057,2008,1369,0.46310054482417
"0291111",361,3747,2642,1879,0.501722158438576
"0291112",362,2475,1537,1449,0.574869791666667
"0291113",363,3135,2021,1134,0.375247524752475
"0291114",364,49,41,37,0.777777777777778
"0291115",365,1189,660,999,0.78858024691358
"0291116",366,1379,970,530,0.373072970195272
"0291117",367,366,204,288,0.770334928229665
"0291118",368,3178,2438,1191,0.39644513137558
"0291119",369,146,76,111,0.721518987341772
"0291120",370,164,88,133,0.802197802197802
"0291121",371,3532,2490,1236,0.36
"0291122a",372,2837,2105,1067,0.349002849002849
"0291122b",373,137,101,26,0.346534653465347
"0291123",374,620,353,390,0.626062322946176
"0291124",375,234,124,191,0.821138211382114
"0291125",376,2190,1577,888,0.415374677002584
"0291126",377,0,0,0,0
"0291127",378,631,300,536,0.846938775510204
"0291128",379,1670,1029,856,0.528531337698784
"0291129",380,2189,1756,736,0.353870458135861
"0291130",381,0,0,0,0
"0291131",382,0,0,0,0
"0291132",383,557,316,379,0.737179487179487
"0291133",384,4,2,1,0
"0291134",385,0,0,0,0
"0291135",386,1,0,1,0
"0291136",387,143,69,93,0.686046511627907
"0291137",388,0,0,0,0
"0291138",389,1042,539,452,0.427238805970149
"0291139",390,1842,1166,1122,0.560487380330722
"0291140",391,1278,829,631,0.511029411764706
"0291141",392,2400,1662,1021,0.434157561817136
"0291142",393,2227,1307,1376,0.605873261205564
"0291143",394,3559,2495,1219,0.355252606255012
"0291144",395,2615,2296,284,0.108189655172414
"0291145",396,736,548,212,0.285714285714286
"0291146",397,180,108,113,0.676470588235294
"0291147",398,2696,1769,1398,0.520477815699659
"0291148",399,920,553,492,0.5451197053407
"0291149",400,2262,1512,1143,0.51078167115903
"0291150",401,2642,1769,1161,0.471251409244645
"0291151",402,2370,1740,837,0.357582540570789
"0291152",403,1321,931,604,0.498367791077258
"0291153",404,1103,843,439,0.392178770949721
"0291154a",405,1847,1375,558,0.348871085214858
"0291154b",406,16,11,5,0.272727272727273
"0291154c",407,26,19,11,0.315789473684211
"0291155",408,1603,960,789,0.580952380952381
"0291156",409,2816,1948,1122,0.395757889291257
"0291157",410,2441,1514,1417,0.575197889182058
"0291158",411,875,522,536,0.541910331384016
"0291159",412,346,174,293,0.830409356725146
"0292001",413,954,365,712,0.757746478873239
"0292002",414,1245,631,1087,0.891233766233766
"0292003",415,2161,943,1885,0.857754010695187
"0292004",416,2984,1403,2368,0.785662563359884
"0292005",417,921,594,644,0.678510998307953
"0292006",418,22,11,17,0.833333333333333
"0292007",419,1726,825,1529,0.868913857677903
"0292008",420,1117,562,1000,0.88021778584392
"0292009",421,2358,1236,839,0.40311986863711
"0292010",422,1608,879,668,0.418872266973533
"0292011",423,2071,952,1697,0.817391304347826
"0292012",424,1597,708,1412,0.90014684287812
"0292013",425,1213,706,979,0.803183791606368
"0292014",426,1231,682,1007,0.820324005891016
"0292015",427,1939,853,1726,0.891172914147521
"0292016",428,1330,563,1195,0.911231884057971
"0292017",429,1201,478,1092,0.893842887473461
"0292018",430,1147,739,1004,0.880821917808219
"0292019",431,1829,822,1606,0.893333333333333
"0292020",432,2930,1351,2105,0.687637161667886
"0292021",433,2874,1396,2506,0.867678958785249
"0292022",434,1606,759,1404,0.895663956639566
"0292023",435,2766,1481,2213,0.813511611541168
"0292024",436,1904,1027,1438,0.769383697813121
"0292025",437,2506,1592,1903,0.769474350854972
"0292026",438,2208,1491,1245,0.562289562289562
"0292027",439,1262,894,799,0.641975308641975
"0292028",440,2275,1579,1444,0.642131979695431
"0292029",441,1315,557,1140,0.880514705882353
"0292030",442,1528,714,1370,0.900849858356941
"0292031",443,1694,724,1447,0.841292134831461
"0292032",444,538,300,463,0.864864864864865
"0292033",445,1423,366,768,0.782857142857143
"0292034",446,1628,396,800,0.590785907859079
"0292035",447,1391,1004,512,0.365656565656566
"0292036",448,1562,1278,345,0.214565387627251
"0292037",449,1552,1124,598,0.370635631154879
"0292038",450,1261,954,570,0.435814455231931
"0292039",451,1409,921,968,0.664451827242525
"0292040",452,2574,1504,1713,0.664654594232059
"0292041",453,2851,1689,2238,0.803721488595438
"0292042",454,1768,890,1415,0.807780320366133
"0292043",455,2300,1085,1935,0.839737582005623
"0292044",456,2655,1130,2187,0.823529411764706
"0292045",457,1182,838,671,0.597104945717732
"0292046",458,1880,1369,1275,0.655449890270666
"0292047",459,1646,1138,1089,0.652212389380531
"0292048",460,1809,956,1492,0.824864864864865
"0292049",461,3082,1752,2265,0.730369515011547
"0292050",462,1824,1192,1182,0.641240569991618
"0292051",463,728,417,309,0.379227053140097
"0292052",464,1023,538,837,0.839122486288848
"0292053",465,1281,718,928,0.68936170212766
"0292054",466,2002,1323,1065,0.49
"0292055",467,1920,1159,339,0.189794091316025
"0292056",468,1439,853,1081,0.727164887307236
"0292057",469,2353,1228,1907,0.796157059314954
"0292058",470,2290,1280,1809,0.754988028731046
"0292059",471,2360,1298,1666,0.700626959247649
"0292060",472,1520,895,1012,0.681766704416761
"0292061",473,1166,797,493,0.429109159347553
"0292062",474,1188,824,765,0.638036809815951
"0292063",475,1918,1574,551,0.29685534591195
"0292064",476,2379,1565,1512,0.621251629726206
"0292065a",477,1869,1257,879,0.502004811547714
"0292065b",478,113,75,56,0.493333333333333
"0292066",479,3763,2883,1503,0.4
"0292067",480,269,181,170,0.6
"0292068",481,4174,2981,1840,0.447046843177189
"0292069",482,3153,1973,1805,0.585166240409207
"0292070",483,2152,971,1891,0.884453781512605
"0292071",484,904,365,798,0.867036011080332
"0292072",485,3274,2252,1634,0.505150022391402
"0292073",486,1258,719,846,0.666204986149584
"0292074",487,1156,521,1021,0.873015873015873
"0292075",488,1142,512,942,0.821917808219178
"0292076",489,2466,1749,1047,0.424626006904488
"0292077",490,2396,1735,1114,0.470933646506166
"0292078",491,2680,1670,1599,0.597812879708384
"0292079",492,717,298,627,0.86986301369863
"0292080",493,1442,848,985,0.691228070175439
"0292081",494,904,568,557,0.628366247755835
"0292082",495,1600,934,1043,0.662624035281147
"0292083",496,739,549,492,0.659963436928702
"0292084",497,3413,2567,1093,0.317454119484576
"0292085",498,1474,889,1035,0.697963800904977
"0292086",499,3417,2473,1429,0.423123732251521
"0292087",500,1865,1379,797,0.437908496732026
"0292088",501,3874,2662,2064,0.531947069943289
"0292089",502,575,257,510,0.903846153846154
"0292090",503,2231,1321,1112,0.495719844357977
"0292091",504,3216,1797,1228,0.388920616790405
"0292092",505,510,298,225,0.37037037037037
"0292093",506,1631,1028,691,0.438931297709924
"0292094",507,145,130,9,0.0681818181818182
"0292095",508,2463,1729,1120,0.440469208211144
"0292096",509,2580,1551,982,0.390903098220171
"0292097",510,2621,1695,1391,0.542645241038319
"0292098",511,1526,892,995,0.637485970819304
"0292099",512,1618,1128,613,0.392920353982301
"0292100",513,1355,835,914,0.677070828331333
"0292101",514,72,55,24,0.372881355932203
"0292102",515,2651,1882,1151,0.436021505376344
"0292103",516,329,144,293,0.897959183673469
"0292104",517,283,172,219,0.726190476190476
"0292105",518,610,315,541,0.890322580645161
"0292106",519,610,324,344,0.582554517133956
"0292107",520,3522,2410,1628,0.468076109936575
"0292108",521,1178,927,391,0.334763948497854
"0292109",522,1,1,0,0
"0292110",523,1043,802,443,0.426395939086294
"0292111",524,1266,676,682,0.546762589928058
"0292112",525,1799,1253,981,0.564308681672026
"0292113",526,108,54,52,0.52
"0292114",527,2438,1350,1404,0.560153256704981
"0292115",528,4342,3427,1566,0.381666666666667
"0292116",529,0,0,0,0
"0292117",530,670,368,562,0.843137254901961
"0292118",531,31,15,26,0.785714285714286
"0292119",532,319,180,122,0.382352941176471
"0292120",533,2132,1700,809,0.385331143951834
"0292121",534,545,324,358,0.678343949044586
"0292122",535,1803,980,677,0.402476780185758
"0292123",536,2034,1470,865,0.434192672998643
"0292124",537,620,482,287,0.482474226804124
"0292125",538,2974,2275,1053,0.376050420168067
"0292126",539,1607,953,918,0.588735387885229
"0292127",540,2693,1845,1225,0.455531453362256
"0292128",541,2587,1242,2169,0.83931484502447
"0292129",542,0,0,0,0
"0292130",543,2117,1545,1023,0.486450760079313
"0292131",544,457,285,156,0.341637010676157
"0292132",545,3,0,0,0
"0292133",546,353,266,158,0.441860465116279
"0292134",547,1675,796,702,0.402925531914894
"0292135",548,781,473,443,0.53927813163482
"0292136",549,4255,3087,1689,0.405324459234609
"0292137",550,1225,806,582,0.474470734744707
"0292138",551,1102,658,487,0.42566510172144
"0292139",552,1954,1414,888,0.460875807609476
"0292140",553,1886,1104,951,0.49165120593692
"0292141",554,1437,1046,654,0.45705824284304
"0292142",555,733,377,354,0.495934959349593
"0292143",556,2272,1421,1021,0.47853624208304
"0292144",557,1915,1348,1003,0.516080777860883
"0292145",558,355,276,166,0.459259259259259
"0292146",559,98,56,61,0.685185185185185
"0292147",560,702,410,321,0.413366336633663
"0292148",561,4028,2341,1530,0.380172413793103
"0292149",562,2405,1321,881,0.380694980694981
"0292150",563,9,8,8,0.777777777777778
"0292151",564,61,17,29,0.3125
"0292152",565,687,323,453,0.679245283018868
"0292153",566,425,211,192,0.462962962962963
"0292154",567,4034,2862,1682,0.432244614315497
"0292155",568,1,1,0,0
"0292156",569,1427,870,420,0.308400460299194
"0292157",570,0,0,0,0
"0292158",571,0,0,0,0
"0292159",572,215,158,99,0.471337579617834
"0292160",573,5,4,0,0
"0292161",574,216,163,60,0.268292682926829
"0292162",575,785,513,264,0.344262295081967
"0292163",576,2554,1804,1075,0.428134556574924
"0292164",577,2309,1529,862,0.386
"0292165",578,2919,2180,1068,0.377329974811083
"0292166",579,1722,1307,743,0.436698717948718
"0292167",580,68,30,34,0.533333333333333
"0292168",581,1715,1159,629,0.36873920552677
"0292169",582,1558,1118,712,0.462162162162162
"0292170",583,3780,2726,1288,0.361194029850746
"0292171",584,1651,1116,658,0.398517145505097
"0292172",585,414,273,233,0.601449275362319
"0292173",586,1581,982,661,0.408759124087591
"0292174",587,2565,1868,913,0.362894450489663
"0292175",588,1955,1183,584,0.310169491525424
"0292176",589,1358,991,511,0.389795918367347
"0292177",590,1,0,0,0
"0292178",591,1091,774,716,0.605981794538362
"0292179",592,156,114,57,0.442477876106195
"0292180a",593,3104,2091,1598,0.501447876447876
"0292180b",594,62,42,32,0.5
"0292181a",595,641,508,244,0.385767790262172
"0292181b",596,148,116,58,0.382113821138211
"0292181c",597,125,98,56,0.388349514563107
"0292181d",598,248,195,94,0.380487804878049
"0292181e",599,64,50,29,0.377358490566038
"0292181f",600,63,50,19,0.365384615384615
"0292181g",601,19,14,10,0.333333333333333
"0292182a",602,113,89,18,0.393617021276596
"0292182b",603,163,129,44,0.392592592592593
"0292182c",604,413,327,174,0.38953488372093
"0293001",605,3760,2680,838,0.226626776364996
"0293002",606,2391,1929,687,0.287506534239415
"0293003",607,1526,1153,613,0.390393013100437
"0293004",608,0,0,0,0
"0293005",609,3080,2510,608,0.1996138996139
"0293006",610,1098,883,355,0.320861678004535
"0293007",611,3304,2391,824,0.259603208104686
"0293008",612,100,81,11,0.123456790123457
"0293009",613,15,12,1,0.1
"0293010",614,702,424,263,0.350490196078431
"0293011",615,975,819,271,0.286240786240786
"0293012",616,1224,1025,252,0.208646616541353
"0293013",617,1908,1394,737,0.385003604902668
"0293014",618,568,394,219,0.376923076923077
"0293015",619,1765,1210,861,0.486599664991625
"0293016",620,0,0,0,0
"0293017",621,2601,2138,334,0.129314312011045
"0293018",622,1830,1522,233,0.117804551539491
"0293019",623,0,0,0,0
