CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
"0530018",1367,1193,675,159,0.0868924889543446
"0530019",1368,3767,2398,266,0.046147507210548
"0530020",1369,3824,2047,467,0.0704780680137999
"0550100",1370,611,345,236,0.34
"0550101",1371,759,403,305,0.396508728179551
"0550102",1372,660,383,119,0.139841688654354
"0550103",1373,2287,1420,671,0.253020611229566
"0550104",1374,564,372,128,0.215633423180593
"0550108",1375,843,390,384,0.458974358974359
"0550111",1376,1204,587,430,0.332764505119454
"0550201",1377,1102,480,375,0.213080168776371
"0550202",1378,1218,619,367,0.216828478964401
"0550203",1379,1233,676,278,0.142222222222222
"0550204",1380,1232,750,135,0.0823373173970783
"0550205",1381,317,195,18,0.0618556701030928
"0550206",1382,1101,444,311,0.200902934537246
"0550300",1383,1465,412,568,0.314634146341463
"0550301",1384,1499,433,473,0.322505800464037
"0550302",1385,1061,486,528,0.446985446985447
"0550303",1386,796,452,257,0.275395033860045
"0550305",1387,472,253,101,0.150793650793651
"0550306",1388,731,306,334,0.316666666666667
"0550400",1389,628,359,169,0.196629213483146
"0550401",1390,983,405,584,0.547979797979798
"0550402",1391,1277,548,755,0.481684981684982
"0550404",1392,1103,524,391,0.301158301158301
"0550405",1393,480,284,62,0.162454873646209
"0570001",1394,1808,529,1362,0.713483146067416
"0570002",1395,689,382,273,0.30952380952381
"0570003",1396,509,282,47,0.0780141843971631
"0570004",1397,1473,541,802,0.455373406193078
"0570005",1398,1685,987,471,0.201010101010101
"0570006",1399,432,179,178,0.268156424581006
"0570007",1400,2233,1084,648,0.241890639481001
"0570008",1401,528,325,68,0.0889570552147239
"0570009",1402,979,449,361,0.212719298245614
"0570010",1403,1498,781,280,0.112965340179718
"0570011",1404,908,595,78,0.0614617940199336
"0590001",1405,1037,549,63,0.0364963503649635
"0590002",1406,1943,1064,89,0.0319548872180451
"0590003",1407,2144,1120,160,0.0482142857142857
"0590004",1408,1414,866,40,0.0126582278481013
"0590005",1409,125,83,1,0.0117647058823529
"0590006",1410,943,483,52,0.0474226804123711
"0590007",1411,475,279,22,0.0290909090909091
"0590008",1412,1180,619,69,0.0275080906148867
"0610001",1413,1213,621,827,0.445468509984639
"0610002",1414,525,277,231,0.370748299319728
"0610003",1415,4338,1630,3323,0.724260355029586
"0610004",1416,2185,1094,1249,0.58578856152513
"0610005",1417,2305,1069,1572,0.609973285841496
"0610006",1418,1309,343,1132,0.868347338935574
"0610007",1419,1976,834,1555,0.725787631271879
"0610008",1420,618,182,553,0.875647668393782
"0610009",1421,3593,914,3173,0.830111902339776
"0610010",1422,3023,711,2844,0.931758530183727
"0610011",1423,2199,653,1970,0.863905325443787
"0610012",1424,2424,1023,1850,0.703846153846154
"0610013",1425,747,228,644,0.83739837398374
"0610014",1426,2748,820,2443,0.875286041189931
"0610015",1427,2049,899,1605,0.746553552492047
"0610016",1428,622,262,386,0.646209386281588
"0610017",1429,4274,1203,3799,0.855653568564555
"0610018",1430,2567,862,2348,0.904550499445061
"0610019",1431,1728,655,1502,0.874062968515742
"0610020",1432,1396,515,1193,0.728515625
"0610021",1433,873,300,780,0.850162866449511
"0610022",1434,2571,824,2342,0.854970760233918
"0610023",1435,251,87,197,0.662790697674419
"0610024",1436,1277,428,1166,0.862790697674419
"0610025",1437,812,286,703,0.780405405405405
"0610026",1438,1737,813,1209,0.672131147540984
"0610027",1439,2728,946,2485,0.889596602972399
"0610028",1440,1885,850,1538,0.584009269988413
"0610029",1441,1839,908,1044,0.59432933478735
"0610030",1442,1147,507,665,0.456913827655311
"0610031",1443,288,128,193,0.59349593495935
"0610032",1444,2522,1071,1683,0.630046948356808
"0610033",1445,743,222,626,0.816964285714286
"0610034",1446,1629,710,902,0.491643454038997
"0610035",1447,1228,619,705,0.492012779552716
"0610036",1448,1938,969,1296,0.635427394438723
"0610037",1449,2533,698,2269,0.919893190921228
"0610038",1450,656,394,388,0.552058111380145
"0610039",1451,1452,408,1319,0.881313131313131
"0610040",1452,2585,904,2039,0.664652567975831
"0610041",1453,4480,1433,3966,0.868495077355837
"0610042",1454,1265,383,1120,0.864
"0610043",1455,1246,388,1123,0.848101265822785
"0610044",1456,2894,1676,1327,0.447904191616766
"0610045",1457,2262,652,2099,0.912857142857143
"0610046",1458,3512,1374,2963,0.798109385550304
"0610047",1459,1572,648,1138,0.678885630498534
"0610048",1460,2227,958,1659,0.757884028484232
"0610049",1461,2383,1081,2003,0.733092876465284
"0610050",1462,1692,774,1206,0.743396226415094
"0610051",1463,1441,368,1261,0.849462365591398
"0610052",1464,2171,1234,382,0.15117994100295
"0610053",1465,4152,969,3829,0.914622178606477
"0610054",1466,4135,1877,3499,0.83008942661757
"0610055",1467,3009,1389,2310,0.704499664204164
"0610056",1468,1897,892,1173,0.559456398640997
"0610057",1469,310,109,267,0.884955752212389
"0610058",1470,2155,917,1631,0.691914022517912
"0610059",1471,467,236,42,0.444444444444444
"0610060",1472,1300,382,1073,0.767772511848341
"0610061",1473,2044,972,1536,0.717
"0610062",1474,3071,1153,2639,0.819397993311037
"0610063",1475,1552,756,1261,0.78239608801956
"0610064",1476,334,149,275,0.629139072847682
"0610065",1477,2377,808,1890,0.739285714285714
"0610066",1478,2618,1101,1844,0.614186851211073
"0610067",1479,2779,1640,938,0.301149425287356
"0610068",1480,2711,698,2461,0.885245901639344
"0610069",1481,3623,1125,3239,0.881856540084388
"0610070",1482,1321,349,1214,0.898963730569948
"0610071",1483,3821,1113,3418,0.880647911338448
"0610072",1484,2994,1312,2368,0.789237668161435
"0610073",1485,3532,1680,2776,0.756491633006347
"0610074",1486,4575,1400,4142,0.883016208597604
"0610075",1487,3253,1000,2989,0.910433070866142
"0610076",1488,3573,1373,2904,0.762228260869565
"0610077",1489,3186,828,2966,0.924154025670945
"0610078",1490,3194,1278,2393,0.699687987519501
"0610079",1491,3022,1330,1938,0.584626755358463
"0610080",1492,2916,1330,1469,0.564705882352941
"0610081",1493,2082,747,1674,0.74934036939314
"0610082",1494,2425,643,2129,0.838150289017341
"0610083",1495,1683,715,1043,0.511278195488722
"0610084",1496,1836,973,1220,0.637408568443051
"0610085",1497,2298,1165,1511,0.625211505922166
"0610086",1498,1528,486,1322,0.828740157480315
"0610087",1499,2021,863,1471,0.578886310904872
"0610088",1500,2370,1015,2060,0.784774436090226
"0610089",1501,779,389,650,0.57843137254902
"0610090",1502,466,193,426,0.650485436893204
"0610091",1503,894,384,730,0.748091603053435
"0610092",1504,188,71,168,0.855072463768116
"0610093",1505,346,125,279,0.768
"0610094",1506,1249,454,1096,0.80672268907563
"0610095",1507,357,140,329,0.829931972789116
"0610096",1508,2954,1392,1971,0.479599141016464
"0610097",1509,566,253,432,0.671698113207547
"0610098",1510,4411,1683,3822,0.82264586943963
"0610099",1511,475,139,360,0.58041958041958
"0610100",1512,2550,1102,1950,0.784776902887139
"0610101",1513,1212,424,1059,0.885135135135135
"0631001",1514,1863,952,180,0.0432033719704953
"0632002",1515,2107,1180,146,0.0295109612141653
"0633003",1516,1712,802,159,0.0421836228287841
"0634004",1517,1899,965,158,0.0372670807453416
"0650101",1518,486,308,24,0.0353697749196141
"0650102",1519,86,51,3,0.04
"0650103",1520,477,245,62,0.125
"0650201",1521,1065,630,51,0.0363349131121643
"0650301",1522,650,407,30,0.026634382566586
"0650302",1523,355,192,29,0.0476190476190476
"0650401",1524,772,456,37,0.040948275862069
"0650402",1525,333,177,8,0
"0670001",1526,3238,1710,73,0.0163075131042516
"0670002",1527,418,232,5,0
"0670004",1528,759,425,18,0.0211764705882353
"0670005",1529,780,478,15,0.0123711340206186
"0670006",1530,505,288,12,0.0267558528428094
"0670007",1531,2131,1010,47,0.00977517106549365
"0670009",1532,1096,574,12,0.0070298769771529
"0670011",1533,732,354,12,0.014367816091954
"0670012",1534,980,442,13,0.00681818181818182
"0670014",1535,2440,1289,26,0.0101246105919003
"0670015",1536,355,226,2,0.0087719298245614
"0670016",1537,493,257,10,0.00813008130081301
"0670017",1538,2851,1509,56,0.0138705416116248
"0670018",1539,564,306,2,0.00326797385620915
"0670019",1540,531,257,6,0.00390625
"0670021",1541,268,159,7,0.025
"067013t",1542,1682,739,24,0.00683060109289617
"067020e",1543,227,136,5,0.0072992700729927
"0690101",1544,705,225,458,0.444933920704846
"0690105",1545,168,61,117,0.35
"0690201",1546,790,313,497,0.466237942122186
"0690206",1547,136,82,28,0.0632911392405063
"0690301",1548,790,414,277,0.175480769230769
"0690307",1549,199,84,77,0.0963855421686747
"0690401",1550,455,124,312,0.496
"0690408",1551,571,363,22,0.0219178082191781
"0710001",1552,597,355,26,0.0227920227920228
"0710002",1553,849,408,54,0.0605326876513317
"0710003",1554,479,275,55,0.0615942028985507
"0710004",1555,3467,2070,262,0.0625601539942252
"0710005",1556,2312,1425,195,0.0628053035589672
"0710006",1557,1827,915,237,0.0603070175438596
"0710007",1558,2370,1159,214,0.0701906412478336
"0710008",1559,3537,2002,343,0.0775387693846923
"0710009",1560,376,185,29,0.0726256983240224
"0710010",1561,1271,684,78,0.0649926144756278
"0710011",1562,2225,1246,287,0.118452860596293
"0710012",1563,1511,715,114,0.0335195530726257
"0710013",1564,0,0,0,0
"0710014",1565,851,430,72,0.0654205607476635
"0710015",1566,2386,1130,492,0.165927240461402
"0710016",1567,1833,1088,344,0.086837294332724
"0710017",1568,701,416,74,0.0861244019138756
"0710018",1569,1377,744,97,0.0663956639566396
"0730012",1570,1190,670,48,0.0162721893491124
"0730013",1571,1144,635,58,0.0287539936102236
"0730014",1572,1370,824,88,0.0322180916976456
"0730015",1573,3324,1673,452,0.0823317307692308
"0730022",1574,698,375,44,0.0133689839572193
"0730023",1575,954,612,28,0.0181518151815182
"0730024",1576,1944,966,73,0.0231822971548999
"0730025",1577,1002,513,26,0.0174418604651163
"0730026",1578,1004,562,67,0.0516014234875445
"0730027",1579,1061,654,55,0.0307219662058372
"0730028",1580,592,338,11,0.0147058823529412
"0730032",1581,764,461,31,0.0105485232067511
"0730033",1582,1693,913,54,0.0174672489082969
"0730034",1583,1327,808,38,0.0109090909090909
"0730035",1584,1027,601,50,0.0355329949238579
"0730036",1585,1620,994,83,0.031062124248497
"0730037",1586,435,210,54,0.0761904761904762
"0730038",1587,477,174,157,0.247191011235955
"0730042",1588,1258,483,134,0.0588235294117647
"0730043",1589,1224,518,212,0.0992217898832685
"0730044",1590,1314,797,113,0.0456273764258555
"0730045",1591,808,409,198,0.115479115479115
"0730046",1592,696,431,37,0.0302325581395349
"0730047",1593,258,134,11,0.0393700787401575
"0730048",1594,594,377,19,0.0137741046831956
"0750101",1595,1135,546,227,0.0658135283363803
"0750201",1596,867,448,86,0.0602678571428571
"0750301",1597,610,296,83,0.0782312925170068
"0750401",1598,920,481,122,0.0935550935550936
"0770001",1599,1041,540,29,0.0110091743119266
"0770006",1600,428,244,14,0.024390243902439
"0770008",1601,931,524,26,0.0230326295585413
"0770009",1602,377,212,8,0.019047619047619
"0770010",1603,269,174,5,0.00568181818181818
"0770011",1604,937,489,42,0.0365853658536585
"0770012",1605,315,195,16,0.0260416666666667
"0770013",1606,155,91,6,0.0425531914893617
"0770014",1607,160,108,5,0.00925925925925926
"0770015",1608,321,164,2,0.0121951219512195
"0770017",1609,977,594,29,0.0231788079470199
"0770020",1610,440,265,7,0.011070110701107
"0770024",1611,324,184,4,0
"0770026",1612,183,114,7,0.036036036036036
"0770027",1613,528,251,10,0
"0770032",1614,234,146,6,0.00689655172413793
"0790101",1615,432,161,164,0.248704663212435
"0790202",1616,480,257,172,0.220338983050847
"0790303",1617,85,37,18,0.0975609756097561
"0790306",1618,379,138,161,0.211538461538462
"0790404",1619,364,97,243,0.364341085271318
"0810001",1620,548,338,79,0.0736196319018405
"0810002",1621,611,385,37,0.0284237726098191
"0810003",1622,594,367,95,0.0654761904761905
"0810004a",1623,509,272,63,0.0749063670411985
"0810004b",1624,13,8,5,0.125
"0830001",1625,1487,783,116,0.0407643312101911
"0830002",1626,1142,612,148,0.0666666666666667
"0830003",1627,1332,649,157,0.0787878787878788
"0830004",1628,1479,853,120,0.0374269005847953
"083002e",1629,423,238,39,0.0646551724137931
"0850001",1630,2562,1749,241,0.0676642810670137
"0850002",1631,4120,2143,525,0.109360076408787
"0850003",1632,2258,872,809,0.310690423162583
"0850004",1633,1465,1020,67,0.0373737373737374
"0850005",1634,1007,756,75,0.0695102685624013
"0850006",1635,1372,856,107,0.082004555808656
"0850007",1636,1489,857,143,0.0976470588235294
"0850008",1637,2762,1379,375,0.0966113914924297
"0850009",1638,2601,1432,269,0.108594270486342
"0850010",1639,671,431,49,0.0552884615384615
"0850011",1640,3537,2174,355,0.054397559735638
"0850012",1641,2039,1223,124,0.0548489666136725
"0850013",1642,838,508,37,0.0557620817843866
"0850014",1643,2628,1650,144,0.0612903225806452
"0850015",1644,1544,889,153,0.0769230769230769
"0850016",1645,2667,1652,168,0.0517342739564962
"0850017",1646,2917,1575,257,0.0762081784386617
"0850018",1647,822,462,56,0.0560344827586207
"0850019",1648,1568,1092,52,0.0285451197053407
"0850020",1649,830,562,59,0.0642857142857143
"0850021",1650,4097,2705,221,0.0524944154877141
"0850022",1651,3524,2152,291,0.0570776255707763
"0850023",1652,2389,1203,281,0.103535353535354
"0850024",1653,2352,1188,176,0.0686695278969957
"0850025",1654,3184,2181,184,0.0603130755064457
"0850026",1655,994,607,174,0.116279069767442
"0850027",1656,2545,1539,291,0.102401129943503
"0850028",1657,2991,1903,193,0.0602474448628295
"0850029",1658,1485,970,92,0.0608695652173913
"0850030",1659,4265,2900,501,0.0893062476044462
"0850031",1660,2085,1482,107,0.0458590006844627
"0850032",1661,2458,1654,147,0.0582822085889571
"0850033",1662,3652,2218,324,0.071204657411554
"0850034",1663,4008,2612,137,0.034416086620263
"0850035",1664,1447,843,129,0.0706713780918728
"0850036",1665,1936,1318,46,0.0247191011235955
"0850037",1666,2011,1104,151,0.0458081244598099
"0850038",1667,706,401,43,0.0641975308641975
"0850039",1668,2928,1667,306,0.0989077669902913
"0850040",1669,3469,2183,258,0.0695333943275389
"0850041",1670,2530,1689,130,0.0442233278054174
"0850042",1671,1521,887,184,0.106263982102908
"0850043",1672,3401,1877,419,0.100158982511924
"0850044",1673,1507,698,367,0.175213675213675
"0850045",1674,2566,1640,148,0.0405814657783162
"0850046",1675,2928,1484,652,0.219594594594595
"0850047",1676,2577,1583,295,0.101016518424396
"0850048",1677,3279,2183,187,0.0545621274644658
"0850049",1678,2287,1528,106,0.0456026058631922
"0850050",1679,2819,1421,457,0.136297376093294
"0850051",1680,1639,837,410,0.221954161640531
"0850052",1681,3593,2062,271,0.0635467980295567
"0850053",1682,2167,1514,144,0.0591755319148936
"0850054",1683,3076,1703,345,0.110846245530393
"0850055",1684,3429,2158,267,0.0647113594040968
"0850056",1685,2930,1759,358,0.0947426067907996
"0850057",1686,4406,2510,485,0.0926147704590818
"0850058",1687,3562,2026,209,0.0548418972332016
"0850059",1688,3865,2343,297,0.078719723183391
"0850060",1689,2209,1497,108,0.0515329419439008
"0850061",1690,1684,1143,119,0.0585625554569654
"0850062",1691,2478,1527,260,0.0986928104575163
"0850063",1692,2006,1443,91,0.0423023578363384
"0850064",1693,2624,1610,135,0.0476489028213166
"0850065",1694,1194,741,109,0.0907821229050279
"0850066",1695,2113,1275,187,0.0733801717408275
"0850067",1696,2457,1569,148,0.0578512396694215
"0850068",1697,1987,1139,345,0.135325131810193
"0850069",1698,3724,2491,197,0.0513338722716249
"0850070",1699,1901,1287,113,0.0551670551670552
"0850071",1700,1767,1198,102,0.055694098088113
"0850072",1701,1521,969,89,0.041025641025641
"0850073",1702,1815,1010,119,0.0609390609390609
"0850074",1703,1829,1155,90,0.0505226480836237
"0850075",1704,2516,1658,114,0.0402886349969934
"0850076",1705,3256,2201,160,0.0479671082686158
"0850077",1706,3520,2074,235,0.0624692572552877
"0850078",1707,2760,1783,156,0.050958904109589
"0850079",1708,2589,1448,197,0.0625434329395413
"0850080",1709,3461,2104,282,0.0781324440209624
"0850081",1710,2821,1752,180,0.0623196768609348
"0850082",1711,2769,1550,318,0.115434500648508
"0850083",1712,3570,2078,332,0.0883898709985667
"0850084",1713,2403,1491,135,0.0499334221038615
"0850085",1714,3032,1826,296,0.0901639344262295
"0850086",1715,2766,1818,134,0.0436241610738255
"0850087",1716,2881,1950,51,0.0321480759863614
"0850088",1717,2374,1075,183,0.0685714285714286
"0850089",1718,3137,1972,108,0.0406626506024096
"0850090",1719,3174,2113,94,0.0264400377714825
"0850091",1720,2252,1431,164,0.071780436312456
"0850092",1721,3334,1746,408,0.106812933025404
"0850093",1722,262,151,14,0.0128205128205128
"0850094",1723,3747,2571,184,0.0499804763764155
"0850095",1724,2929,1876,223,0.0770901194353963
"0850096",1725,1730,600,212,0.0991304347826087
"0850097",1726,1332,974,36,0.0266393442622951
"0850098",1727,1206,710,130,0.0672268907563025
"0850099",1728,293,144,31,0.117647058823529
"0850100",1729,30,13,8,0.25
"0850101",1730,3345,2135,261,0.0790203327171904
"0850102",1731,2543,1740,101,0.0299194476409666
"0850103",1732,1265,675,241,0.160419790104948
"0850104",1733,2653,1176,208,0.070859167404783
"0850105",1734,51,30,2,0
"0850106",1735,1909,1165,170,0.0712423979148566
"0850107",1736,3303,2139,176,0.055188679245283
"0850108",1737,2851,1790,173,0.056965595036661
"0850109",1738,3493,2278,153,0.0409691629955947
"0850110",1739,2699,1745,134,0.05
"0850111",1740,2024,1202,70,0.0652719665271966
"0850112",1741,2841,1901,95,0.0322410147991543
"0850113",1742,3275,1831,337,0.0952115812917595
"0850114",1743,1326,871,108,0.0662020905923345
"0850115",1744,2897,1938,138,0.0457142857142857
"0850116",1745,4532,3032,160,0.029673590504451
"0850117",1746,4124,2355,329,0.0790738313674094
"0850118",1747,4263,2612,251,0.0554048818287485
"0850119",1748,2313,1579,92,0.0345489443378119
"0850120",1749,3393,2256,147,0.0376681614349776
"0850121",1750,2552,1703,99,0.0378833433553818
"0850122",1751,4712,3096,227,0.041747572815534
"0850123",1752,2027,1295,101,0.0338582677165354
"0850124",1753,3038,1787,156,0.051792828685259
"0850125",1754,4689,2999,211,0.0449628127112914
"0850126",1755,4301,2635,399,0.0894655305964369
"0850127",1756,3678,2146,337,0.0874291115311909
"0850128",1757,2670,1851,112,0.038751345532831
"0850129",1758,3958,2297,325,0.0718982902235862
"0850130",1759,3386,2251,213,0.0616621983914209
"0850131",1760,3234,2050,163,0.0489955903968643
"0850132",1761,2781,1741,166,0.0612478534630796
"0850133",1762,2477,1315,233,0.0895638629283489
"0850134",1763,4375,2669,363,0.0769230769230769
"0850135",1764,3952,2363,233,0.0525182953077916
"0850136",1765,1916,1286,76,0.0267295597484277
"0850137",1766,1889,1255,63,0.0274636510500808
"0850138",1767,1841,1278,97,0.0670347003154574
"0850139",1768,4188,2465,277,0.0584003385526873
"0850140",1769,4555,2841,214,0.0469750889679715
"0850141",1770,3073,2127,197,0.0592941176470588
"0850142",1771,2854,1884,139,0.0473372781065089
"0850143",1772,1815,1273,77,0.0447761194029851
"0850144",1773,2552,1676,99,0.0379975874547648
"0850145",1774,1579,966,144,0.0831622176591376
"0850146",1775,4537,2640,421,0.0871401151631478
"0850147",1776,1769,1030,126,0.0610610610610611
"0850148",1777,327,227,7,0.0657276995305164
"0850149",1778,3961,2456,308,0.0746268656716418
"0850150",1779,973,640,74,0.0682788051209104
"0850151",1780,1577,953,134,0.0859538784067086
"0850152",1781,117,50,39,0.229166666666667
"0850153",1782,3955,2747,276,0.064291247095275
"0850154",1783,916,569,52,0.0374787052810903
"0850155",1784,2499,1537,174,0.0642023346303502
"0850156",1785,3470,2079,322,0.1015625
"0850157",1786,3522,2362,174,0.046908315565032
"0850158",1787,2389,1473,156,0.0618695359784802
"0850159",1788,3436,1973,440,0.105552776388194
"0850160",1789,317,224,11,0.0181818181818182
"0850161",1790,258,191,11,0.0434782608695652
"0850162",1791,253,171,7,0.0113636363636364
"0850163",1792,1435,857,136,0.0898138006571741
"0850164",1793,1061,805,24,0.0165094339622642
"0850165",1794,888,616,46,0.0401929260450161
"0850166",1795,3605,2345,251,0.0671197960917587
"0850167",1796,4399,2848,204,0.0468694096601073
"0850168",1797,1795,1171,71,0.040136635354398
"0850169",1798,2845,1798,281,0.0886004514672686
"0850170",1799,1689,1047,151,0.0806293018682399
"0850171",1800,2010,1232,103,0.0472377902321858
"0850172",1801,3764,2051,394,0.0875842155919153
"0850173",1802,626,424,17,0.0316301703163017
"0850174",1803,3919,2248,445,0.114401076716016
"0850175",1804,1582,1012,117,0.0692307692307692
"0850176",1805,3669,1714,248,0.0642035130224107
"0850177",1806,1943,1035,113,0.0573372206025267
"0850178",1807,2184,1278,186,0.0763358778625954
"0850179",1808,4487,3320,107,0.0215439856373429
"0850180",1809,2198,1314,216,0.0913669064748201
"0850181",1810,1566,861,181,0.100678733031674
"0850182",1811,2782,1703,166,0.0480602200347423
"0850183",1812,99,57,10,0.0384615384615385
"0850184",1813,2565,1371,179,0.0564930300807043
"0850185",1814,43,33,0,0
"0850186",1815,108,61,3,0.0158730158730159
"0850187",1816,484,278,19,0.040133779264214
"0850188",1817,59,40,4,0.05
"0850189",1818,744,426,42,0.0234192037470726
"0850190",1819,82,45,14,0.0714285714285714
"0850191",1820,436,204,58,0.117073170731707
"0850192",1821,1724,963,157,0.063894523326572
"0850193",1822,880,487,57,0.0486815415821501
"0850194",1823,23,17,0,0
"0850195",1824,825,534,63,0.0742115027829314
"0850196",1825,1689,1029,123,0.072265625
"0850197",1826,1195,739,51,0.0414285714285714
"0850198",1827,118,77,5,0.0493827160493827
"0850199",1828,1363,875,40,0.0247191011235955
"0850200",1829,1216,720,117,0.0743691899070385
"0850201",1830,0,0,0,0
"0850202",1831,0,0,0,0
"0850203",1832,2993,1961,149,0.0458526532715095
"0850204",1833,313,236,17,0.0638297872340425
"0850205",1834,34,17,5,0.1875
"0850206",1835,1529,948,107,0.0666666666666667
"0850207",1836,3624,2179,278,0.0794157918758558
"0850208",1837,1283,862,50,0.0404255319148936
"0850209",1838,767,504,81,0.116370808678501
"0850210",1839,1422,987,54,0.029940119760479
"0850211",1840,3255,1885,187,0.0705128205128205
"0850212",1841,2987,2074,110,0.0393551446183025
"0850213",1842,3033,1868,285,0.0863464651915812
"0850214",1843,3319,2178,88,0.0270392068499324
"0850215",1844,2043,1005,189,0.0802407221664995
"0850216",1845,3442,2058,271,0.0763500931098696
"0850217",1846,1825,1073,179,0.0820559062218215
"0850218",1847,3163,2064,119,0.0367504835589942
"0850219",1848,2339,1580,82,0.0354037267080745
"0850220",1849,2348,1432,228,0.0858108108108108
"0850221",1850,4510,2756,259,0.0488681279195113
"0850222",1851,2705,1794,144,0.051296194153337
"0850223",1852,1721,1173,80,0.0446880269814503
"0850224",1853,1853,1153,62,0.0449438202247191
"0850225",1854,3325,2083,201,0.0580832526621491
"0850226",1855,4162,2438,336,0.0748466257668712
"0850227",1856,3972,2481,349,0.0821018062397373
"0850228",1857,2677,1485,442,0.108594270486342
"0850229",1858,814,554,49,0.0894632206759443
"0850230",1859,5353,3114,372,0.0580288609149524
"0850231",1860,2159,1178,209,0.10025706940874
"0850232",1861,2608,1560,194,0.0948717948717949
"0850233",1862,1312,764,129,0.0885416666666667
"0850234",1863,656,424,31,0.0340909090909091
"0850235",1864,1847,1147,119,0.0409302325581395
"0850236",1865,2359,1485,125,0.0490331491712707
"0850237",1866,1512,847,124,0.10589651022864
"0850238",1867,2659,1552,251,0.0705657978385251
"0850239",1868,3664,2294,207,0.0450963222416813
"0850240",1869,2989,1805,222,0.0521376433785193
"0850241",1870,1748,1194,106,0.0579831932773109
"0850242",1871,757,434,22,0.0527522935779817
"0850243",1872,914,608,37,0.0385802469135802
"0850244",1873,2207,1497,119,0.0361675126903553
"0850245",1874,2741,1627,327,0.0679851668726823
"0850246",1875,2761,1887,102,0.0364415862808146
"0850247",1876,1938,1338,81,0.03725782414307
"0850248",1877,920,559,73,0.0780141843971631
"0870101",1878,520,304,13,0.0204678362573099
"0870201",1879,391,145,101,0.126984126984127
"0870202",1880,58,22,12,0.0606060606060606
"0870301",1881,377,190,102,0.10126582278481
"0870302",1882,66,32,1,0
"0870401",1883,378,194,103,0.0971428571428571
"0870402",1884,105,61,7,0.0327868852459016
"0890101",1885,2224,1163,287,0.0779896013864818
"0890102",1886,323,169,40,0.0595238095238095
"0890103",1887,640,355,83,0.084985835694051
"0890201",1888,2915,1723,277,0.0597539543057996
"0890202",1889,626,326,85,0.08
"0890302",1890,1086,724,34,0.023643949930459
"0890303",1891,565,398,34,0.0356234096692112
"0890304",1892,485,322,32,0.043343653250774
"0890305",1893,1763,1035,208,0.0783365570599613
"0890401",1894,541,268,72,0.0754716981132075
"0890402",1895,2690,1190,906,0.248530646515533
"0910101",1896,3881,2534,466,0.0907643312101911
"0910102",1897,3653,2471,473,0.120564516129032
"0910103",1898,3502,2442,264,0.070814572247237
"0910104",1899,2091,1401,136,0.053834808259587
"0910105",1900,4214,2534,414,0.0766129032258065
"0910106",1901,2866,1949,335,0.0983015954709213
"0910107",1902,1895,1460,148,0.0731373889268626
"0910108",1903,1860,1096,136,0.0718085106382979
"0910109",1904,1329,898,121,0.0926339285714286
"0910110",1905,2108,1458,279,0.106574394463668
"0910201",1906,3803,2190,734,0.191685912240185
"0910202a",1907,1900,1046,431,0.180758017492711
"0910202b",1908,0,0,0,0
"0910203",1909,4199,2952,386,0.0793489318413021
"0910204",1910,3499,2191,556,0.150986691142726
"0910205",1911,4523,3214,524,0.106036909602753
"0910206",1912,2820,1931,405,0.115625
"0910207",1913,2134,1504,193,0.0832223701731025
"0910208a",1914,2787,1925,232,0.113897596656217
"0910208b",1915,61,44,9,0.0930232558139535
"0910208c",1916,14,10,0,0.1
"0910301a",1917,4857,1824,2434,0.405435385468663
"0910301b",1918,0,0,0,0
"0910302",1919,2562,1396,653,0.181422351233672
"0910303",1920,1023,490,508,0.341772151898734
"0910304",1921,3076,1395,907,0.277448071216617
"0910305",1922,2417,1294,603,0.188449848024316
"0910306",1923,1884,848,443,0.217964071856287
"0910307",1924,1550,699,575,0.274480712166172
"0910308",1925,2629,1416,615,0.171203438395415
"0910401",1926,2965,1875,304,0.0720430107526882
"0910402",1927,4089,2642,333,0.066742944317315
"0910403",1928,2365,1610,199,0.0769230769230769
"0910404",1929,3078,2015,451,0.116941529235382
"0910405",1930,4022,2386,499,0.103231221149811
"0910406",1931,4308,2783,486,0.0928803758583303
"0910407",1932,3445,2541,318,0.0880031570639305
"0910408",1933,2676,1832,237,0.0785597381342062
"0930001",1934,1638,798,220,0.0473815461346633
"0930002",1935,1704,782,337,0.089873417721519
"0930004",1936,87,59,5,0.0338983050847458
"0930005",1937,720,352,92,0.0511363636363636
"0930006",1938,377,238,54,0.0840336134453782
"0930007",1939,320,168,45,0.0701754385964912
"0930009",1940,205,115,4,0.00869565217391304
"0930010",1941,452,224,45,0.0580357142857143
"0930011",1942,577,316,53,0.0158730158730159
"0930012",1943,2126,1036,350,0.062200956937799
"0930013",1944,238,137,11,0.0145985401459854
"0930014",1945,116,75,4,0.0526315789473684
"0930015",1946,479,273,19,0.022140221402214
"0930016",1947,100,62,2,0.028169014084507
"0950101",1948,417,262,35,0.0271317829457364
"0950102",1949,90,54,14,0.0555555555555556
"0950203",1950,126,97,3,0.0202020202020202
"0950204",1951,135,63,62,0.3
"0950205",1952,183,96,39,0.127659574468085
"0950306",1953,308,170,115,0.277456647398844
"0950407",1954,89,63,4,0.015625
"0950408",1955,315,180,96,0.204545454545455
"0970001",1956,380,265,14,0.0408921933085502
"0970002",1957,2525,881,450,0.143843498273878
"0970003",1958,529,337,6,0.00291545189504373
