CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
"0490303",1328,1118,636,176,0.114331723027375
"0490306",1329,1839,1207,140,0.0457627118644068
"0490307",1330,655,484,41,0.0321199143468951
"0490308",1331,556,397,18,0.018970189701897
"0490316",1332,259,143,12,0.0277777777777778
"0490318",1333,1699,1140,137,0.0492565055762082
"0490410",1334,2487,1510,253,0.0675944333996024
"0490411",1335,1415,698,373,0.206845238095238
"0490417",1336,1945,1257,134,0.0442687747035573
"0510113",1337,733,465,49,0.032258064516129
"0510114",1338,1966,1040,273,0.093244529019981
"0510203",1339,387,268,35,0.0627306273062731
"0510204",1340,488,323,30,0.0642201834862385
"0510207",1341,475,261,32,0.0380228136882129
"0510211",1342,1006,637,62,0.0359937402190923
"0510215",1343,446,252,65,0.092
"0510301",1344,1419,871,154,0.085972850678733
"0510305",1345,534,368,33,0.0444444444444444
"0510308",1346,416,272,24,0.0256410256410256
"0510309",1347,729,498,69,0.0901803607214429
"0510406",1348,1310,671,234,0.171554252199413
"0510410",1349,1726,1038,97,0.0393096836049856
"0530001",1350,1274,913,65,0.0366666666666667
"0530002",1351,2956,1739,367,0.0790697674418605
"0530003",1352,1319,696,325,0.161702127659574
"0530004",1353,1965,1430,128,0.0630252100840336
"0530005",1354,1027,736,37,0.0261707988980716
"0530006",1355,543,379,37,0.0373333333333333
"0530007",1356,571,423,12,0.00959232613908873
"0530008",1357,1092,779,64,0.0384122919334187
"0530009",1358,2630,1832,165,0.0336605890603086
"0530010",1359,1264,873,91,0.0551724137931034
"0530011",1360,325,257,15,0.046875
"0530012",1361,1568,1014,194,0.0743639921722113
"0530013",1362,1032,630,131,0.0801282051282051
"0530014",1363,464,318,27,0.0532915360501567
"0530015",1364,702,474,44,0.0432900432900433
"0530016",1365,497,338,29,0.0583090379008746
"0530017",1366,1667,1150,109,0.0506108202443281
"0530018",1367,1198,750,157,0.0944148936170213
"0530019",1368,3683,2527,230,0.0431827269092363
"0530020",1369,3802,2259,462,0.0737122557726465
"0550100",1370,579,358,230,0.338068181818182
"0550101",1371,756,432,310,0.383720930232558
"0550102",1372,625,408,104,0.123456790123457
"0550103",1373,2213,1477,648,0.258573388203018
"0550104",1374,534,367,123,0.21195652173913
"0550108",1375,766,376,353,0.45
"0550111",1376,1167,677,409,0.303437967115097
"0550201",1377,1093,551,360,0.225274725274725
"0550202",1378,1204,692,353,0.221897810218978
"0550203",1379,1189,692,274,0.132047477744807
"0550204",1380,1131,783,116,0.0762273901808786
"0550205",1381,318,226,17,0.0580357142857143
"0550206",1382,1064,519,287,0.19560878243513
"0550300",1383,1377,470,528,0.315217391304348
"0550301",1384,1418,500,438,0.315682281059063
"0550302",1385,1031,517,519,0.432
"0550303",1386,735,441,219,0.231651376146789
"0550305",1387,447,254,93,0.1699604743083
"0550306",1388,686,359,294,0.323863636363636
"0550400",1389,589,375,150,0.182065217391304
"0550401",1390,995,438,611,0.548463356973995
"0550402",1391,1156,518,694,0.485148514851485
"0550404",1392,1003,576,320,0.275045537340619
"0550405",1393,457,288,53,0.146341463414634
"0570001",1394,1904,686,1433,0.729689807976366
"0570002",1395,662,403,259,0.334158415841584
"0570003",1396,472,292,36,0.0520833333333333
"0570004",1397,1542,686,824,0.461077844311377
"0570005",1398,1735,1100,491,0.216712580348944
"0570006",1399,446,216,188,0.308411214953271
"0570007",1400,2277,1321,642,0.235697940503432
"0570008",1401,511,362,66,0.0952380952380952
"0570009",1402,979,565,357,0.285971223021583
"0570010",1403,1442,825,275,0.131127450980392
"0570011",1404,892,621,80,0.0693548387096774
"0590001",1405,1040,635,63,0.041335453100159
"0590002",1406,1928,1093,84,0.0277264325323475
"0590003",1407,2104,1286,146,0.0493730407523511
"0590004",1408,1420,972,31,0.0134436401240951
"0590005",1409,129,91,0,0
"0590006",1410,924,559,49,0.0487364620938628
"0590007",1411,472,331,22,0.0283018867924528
"0590008",1412,1181,717,69,0.0340425531914894
"0610001",1413,1245,685,838,0.446428571428571
"0610002",1414,521,325,238,0.393188854489164
"0610003",1415,4079,1828,3141,0.742195909580194
"0610004",1416,2001,1184,1153,0.60981697171381
"0610005",1417,2236,1259,1504,0.633228840125392
"0610006",1418,1335,480,1175,0.894736842105263
"0610007",1419,1827,917,1427,0.749734888653234
"0610008",1420,632,267,572,0.895522388059702
"0610009",1421,3651,1395,3301,0.866569978245105
"0610010",1422,3078,1092,2931,0.940366972477064
"0610011",1423,2210,897,2000,0.892857142857143
"0610012",1424,2374,1236,1811,0.725077881619938
"0610013",1425,801,330,689,0.864615384615385
"0610014",1426,2551,1096,2279,0.89544235924933
"0610015",1427,2091,1103,1631,0.754884547069272
"0610016",1428,561,293,344,0.705501618122977
"0610017",1429,3805,1500,3401,0.872131147540984
"0610018",1430,2595,1086,2382,0.905468025949954
"0610019",1431,1631,760,1418,0.86436170212766
"0610020",1432,1385,627,1177,0.752012882447665
"0610021",1433,881,369,794,0.867768595041322
"0610022",1434,2454,1030,2239,0.869439071566731
"0610023",1435,247,105,193,0.682692307692308
"0610024",1436,1212,668,1111,0.898107714701601
"0610025",1437,785,377,682,0.820375335120643
"0610026",1438,1680,926,1155,0.670912951167728
"0610027",1439,2725,1134,2495,0.906749555950266
"0610028",1440,1765,913,1422,0.598262757871878
"0610029",1441,1782,991,972,0.582074521651561
"0610030",1442,1151,605,658,0.495114006514658
"0610031",1443,271,140,189,0.654929577464789
"0610032",1444,2439,1151,1595,0.609225413402959
"0610033",1445,720,267,610,0.819852941176471
"0610034",1446,1569,779,907,0.530012771392082
"0610035",1447,1255,685,709,0.49490538573508
"0610036",1448,1841,1037,1248,0.637404580152672
"0610037",1449,2573,969,2323,0.917004048582996
"0610038",1450,665,433,400,0.563218390804598
"0610039",1451,1467,499,1338,0.895791583166333
"0610040",1452,2607,1073,2059,0.723282442748092
"0610041",1453,4483,1665,3988,0.881773399014778
"0610042",1454,1256,446,1120,0.871559633027523
"0610043",1455,1196,449,1085,0.870246085011186
"0610044",1456,2896,1779,1265,0.41624649859944
"0610045",1457,2231,876,2088,0.925055928411633
"0610046",1458,3310,1616,2832,0.832518337408313
"0610047",1459,1455,738,1039,0.691588785046729
"0610048",1460,2006,1069,1490,0.773056057866184
"0610049",1461,2284,1197,1928,0.737365368682684
"0610050",1462,1613,852,1163,0.748831775700935
"0610051",1463,1303,523,1164,0.891013384321224
"0610052",1464,2092,1259,380,0.157177225340818
"0610053",1465,3961,1419,3692,0.925822253324003
"0610054",1466,4001,2167,3401,0.841570438799076
"0610055",1467,2891,1569,2214,0.708125
"0610056",1468,1807,948,1103,0.550259067357513
"0610057",1469,314,134,271,0.901515151515151
"0610058",1470,1981,1043,1496,0.701117318435754
"0610059",1471,453,250,40,0.451219512195122
"0610060",1472,1194,493,1021,0.81
"0610061",1473,2018,1080,1521,0.73225516621743
"0610062",1474,3013,1404,2615,0.842767295597484
"0610063",1475,1494,857,1207,0.799081515499426
"0610064",1476,316,161,256,0.648148148148148
"0610065",1477,2290,984,1791,0.730061349693252
"0610066",1478,2324,1153,1631,0.63905325443787
"0610067",1479,2636,1633,912,0.30453431372549
"0610068",1480,2508,998,2307,0.914054600606673
"0610069",1481,3499,1450,3155,0.884196185286104
"0610070",1482,1348,489,1263,0.938492063492063
"0610071",1483,3786,1537,3411,0.898661567877629
"0610072",1484,2755,1534,2221,0.803756476683938
"0610073",1485,3531,1955,2778,0.76980198019802
"0610074",1486,4088,1790,3715,0.891861761426979
"0610075",1487,2973,1269,2766,0.931357254290172
"0610076",1488,3522,1675,2850,0.78867483946293
"0610077",1489,3112,1171,2931,0.937716262975779
"0610078",1490,3018,1417,2211,0.697771587743733
"0610079",1491,2809,1381,1778,0.582433405327574
"0610080",1492,2814,1487,1358,0.577333333333333
"0610081",1493,2036,911,1626,0.770345596432553
"0610082",1494,2350,847,2042,0.846332945285215
"0610083",1495,1681,865,1065,0.572254335260116
"0610084",1496,1780,1008,1142,0.602602602602603
"0610085",1497,2178,1237,1393,0.622884770346495
"0610086",1498,1318,544,1179,0.880782918149466
"0610087",1499,1919,934,1414,0.597236981934113
"0610088",1500,1967,1122,1716,0.812446717817562
"0610089",1501,720,424,596,0.602325581395349
"0610090",1502,415,217,382,0.706666666666667
"0610091",1503,802,426,653,0.764705882352941
"0610092",1504,202,78,178,0.873417721518987
"0610093",1505,343,152,274,0.792207792207792
"0610094",1506,1195,536,1055,0.827137546468402
"0610095",1507,337,168,311,0.874251497005988
"0610096",1508,2815,1507,1838,0.493421052631579
"0610097",1509,580,322,436,0.733128834355828
"0610098",1510,4032,1982,3503,0.840656687590536
"0610099",1511,422,166,330,0.680232558139535
"0610100",1512,2098,1193,1622,0.813099041533546
"0610101",1513,1215,520,1077,0.90272373540856
"0631001",1514,1893,1183,189,0.0725388601036269
"0632002",1515,2064,1301,130,0.0334092634776006
"0633003",1516,1728,923,139,0.0581896551724138
"0634004",1517,1895,1135,134,0.0440140845070423
"0650101",1518,515,382,24,0.0422163588390501
"0650102",1519,102,77,3,0.0273972602739726
"0650103",1520,477,321,62,0.111821086261981
"0650201",1521,1087,755,51,0.0386151797603196
"0650301",1522,665,483,32,0.0379746835443038
"0650302",1523,361,234,24,0.047008547008547
"0650401",1524,758,527,37,0.0340909090909091
"0650402",1525,352,212,9,0
"0670001",1526,3325,2064,77,0.0168350168350168
"0670002",1527,431,293,3,0.00680272108843537
"0670004",1528,759,488,20,0.0260521042084168
"0670005",1529,759,521,14,0.0151228733459357
"0670006",1530,500,300,11,0.0123076923076923
"0670007",1531,2154,1261,41,0.00646950092421442
"0670009",1532,1099,638,12,0.0109546165884194
"0670011",1533,726,430,11,0.0143198090692124
"0670012",1534,969,572,9,0.00880281690140845
"0670014",1535,2401,1538,29,0.0105401844532279
"0670015",1536,340,258,4,0.0115384615384615
"0670016",1537,484,320,11,0.00634920634920635
"0670017",1538,2860,1862,56,0.0165952890792291
"0670018",1539,554,377,3,0.00533333333333333
"0670019",1540,494,325,5,0.00625
"0670021",1541,254,191,6,0.015625
"067013t",1542,1715,936,21,0.00748663101604278
"067020e",1543,217,144,5,0.0141843971631206
"0690101",1544,764,348,468,0.53448275862069
"0690105",1545,172,69,112,0.369230769230769
"0690201",1546,829,362,508,0.460893854748603
"0690206",1547,141,93,28,0.0860215053763441
"0690301",1548,811,485,261,0.174897119341564
"0690307",1549,212,100,78,0.16
"0690401",1550,470,160,318,0.503184713375796
"0690408",1551,560,418,23,0.0263157894736842
"0710001",1552,589,363,30,0.0389972144846797
"0710002",1553,850,445,53,0.0382022471910112
"0710003",1554,465,269,55,0.0839416058394161
"0710004",1555,3231,2229,239,0.0589047399907961
"0710005",1556,2300,1591,192,0.0653008962868118
"0710006",1557,1826,1086,232,0.0729653882132834
"0710007",1558,2385,1438,192,0.0713780918727915
"0710008",1559,3202,2120,269,0.0753457319980925
"0710009",1560,352,195,26,0.0894736842105263
"0710010",1561,1162,759,60,0.0694259012016021
"0710011",1562,2297,1326,246,0.123148869836321
"0710012",1563,1523,882,103,0.0444697833523375
"0710013",1564,0,0,0,0
"0710014",1565,846,509,69,0.0838323353293413
"0710015",1566,2348,1355,466,0.12280701754386
"0710016",1567,1655,1108,299,0.0818181818181818
"0710017",1568,636,427,65,0.0803782505910166
"0710018",1569,1253,821,73,0.0690505548705302
"0730012",1570,1204,766,45,0.0266666666666667
"0730013",1571,1117,704,60,0.0404040404040404
"0730014",1572,1378,959,65,0.0314795383001049
"0730015",1573,3284,1865,409,0.0868632707774799
"0730022",1574,691,411,42,0.0277777777777778
"0730023",1575,978,688,32,0.0244274809160305
"0730024",1576,2023,1128,80,0.0270522388059701
"0730025",1577,1016,598,27,0.0236886632825719
"0730026",1578,978,581,59,0.0403508771929825
"0730027",1579,1042,681,42,0.0307017543859649
"0730028",1580,594,407,11,0.0150753768844221
"0730032",1581,722,482,32,0.0273109243697479
"0730033",1582,1649,919,40,0.0119825708061002
"0730034",1583,1283,889,32,0.0146561443066516
"0730035",1584,1028,667,49,0.0401785714285714
"0730036",1585,1628,1099,81,0.0268270120259019
"0730037",1586,436,231,49,0.0635593220338983
"0730038",1587,485,207,145,0.29
"0730042",1588,1281,592,116,0.0540540540540541
"0730043",1589,1300,620,200,0.104065040650407
"0730044",1590,1339,858,106,0.0480656506447831
"0730045",1591,810,446,190,0.133630289532294
"0730046",1592,706,461,32,0.0266666666666667
"0730047",1593,257,150,12,0.0397350993377483
"0730048",1594,556,381,14,0.0103359173126615
"0750101",1595,1141,630,222,0.0817610062893082
"0750201",1596,875,536,85,0.0586011342155009
"0750301",1597,612,334,82,0.0906432748538012
"0750401",1598,935,584,120,0.101221640488656
"0770001",1599,1053,635,27,0.0186625194401244
"0770006",1600,450,300,15,0.0235690235690236
"0770008",1601,923,624,20,0.0176848874598071
"0770009",1602,381,246,7,0.0198412698412698
"0770010",1603,272,196,6,0.0101010101010101
"0770011",1604,924,596,44,0.0367892976588629
"0770012",1605,322,206,16,0.0380952380952381
"0770013",1606,163,113,4,0.027027027027027
"0770014",1607,161,118,4,0.00847457627118644
"0770015",1608,316,188,3,0.00523560209424084
"0770017",1609,962,661,26,0.0196374622356495
"0770020",1610,439,319,9,0.0123839009287926
"0770024",1611,342,218,3,0.00904977375565611
"0770026",1612,192,145,5,0.0275862068965517
"0770027",1613,536,322,11,0.0155763239875389
"0770032",1614,220,164,4,0.0121212121212121
"0790101",1615,440,196,163,0.105263157894737
"0790202",1616,486,301,165,0
"0790303",1617,90,49,19,0
"0790306",1618,389,222,159,0
"0790404",1619,372,139,245,0
"0810001",1620,570,367,71,0.0697050938337802
"0810002",1621,531,388,25,0.032345013477089
"0810003",1622,557,371,84,0.0969529085872576
"0810004a",1623,522,323,70,0.0853658536585366
"0810004b",1624,12,8,5,0.125
"0830001",1625,1508,895,139,0.0532741398446171
"0830002",1626,1132,707,163,0.103693181818182
"0830003",1627,1358,762,175,0.0923276983094928
"0830004",1628,1521,990,136,0.0514851485148515
"083002e",1629,423,289,43,0.0731707317073171
"0850001",1630,2537,1653,237,0.0666259168704156
"0850002",1631,3948,2319,491,0.103270223752151
"0850003",1632,1968,808,741,0.310945273631841
"0850004",1633,1027,720,44,0.0357142857142857
"0850005",1634,1013,725,75,0.0661040787623066
"0850006",1635,1358,950,100,0.076271186440678
"0850007",1636,1461,913,131,0.0902004454342984
"0850008",1637,2590,1519,324,0.0914435009797518
"0850009",1638,1729,1041,157,0.0840950639853748
"0850010",1639,639,423,50,0.0552995391705069
"0850011",1640,3295,3633,326,0.0699233716475096
"0850012",1641,2062,1418,115,0.0579608938547486
"0850013",1642,575,411,22,0.0658823529411765
"0850014",1643,2596,1646,151,0.0560049782202862
"0850015",1644,1591,930,152,0.088008800880088
"0850016",1645,1961,1381,118,0.0655737704918033
"0850017",1646,2573,1642,216,0.0808019441069259
"0850018",1647,774,513,50,0.0578034682080925
"0850019",1648,1610,1164,58,0.0337370242214533
"0850020",1649,821,584,51,0.0516351118760757
"0850021",1650,3967,2784,219,0.0525563103324991
"0850022",1651,3088,2126,245,0.0593028519692168
"0850023",1652,1820,1035,223,0.119094488188976
"0850024",1653,2298,1366,159,0.0680061823802164
"0850025",1654,3076,2181,178,0.0609922621756941
"0850026",1655,911,570,155,0.113309352517986
"0850027",1656,2524,1676,292,0.095529699938763
"0850028",1657,3000,2034,191,0.0592629482071713
"0850029",1658,652,552,29,0.0523731587561375
"0850030",1659,4217,2791,485,0.0820549411344988
"0850031",1660,2070,1531,94,0.0396877033181522
"0850032",1661,2466,1748,146,0.0510321100917431
"0850033",1662,3276,2223,277,0.0687056737588652
"0850034",1663,3889,2721,140,0.0340866987773249
"0850035",1664,1255,852,113,0.0679723502304147
"0850036",1665,1975,1426,55,0.0256944444444444
"0850037",1666,1753,1152,110,0.0560271646859083
"0850038",1667,542,360,31,0.0570570570570571
"0850039",1668,2930,1813,287,0.0991041433370661
"0850040",1669,3476,2365,240,0.0635789473684211
"0850041",1670,1872,1423,91,0.0489462950373895
"0850042",1671,1245,1040,145,0.0892857142857143
"0850043",1672,3061,1888,395,0.10443864229765
"0850044",1673,1460,757,343,0.197350993377483
"0850045",1674,2308,1637,140,0.0469031870114251
"0850046",1675,2864,1652,628,0.202075702075702
"0850047",1676,2494,1667,279,0.0984299516908213
"0850048",1677,3062,2134,158,0.0518134715025907
"0850049",1678,2311,1633,93,0.0347137637028015
"0850050",1679,2703,1442,440,0.144144144144144
"0850051",1680,1603,875,386,0.222094361334868
"0850052",1681,3330,2053,261,0.0723781388478582
"0850053",1682,2126,1551,137,0.0598455598455598
"0850054",1683,3027,1793,317,0.107804604154969
"0850055",1684,2776,1780,188,0.0610730593607306
"0850056",1685,2667,1809,335,0.0908108108108108
"0850057",1686,4304,2739,454,0.0935330654000731
"0850058",1687,3559,2234,194,0.0509977827050998
"0850059",1688,3804,2550,287,0.0704113924050633
"0850060",1689,2030,1499,91,0.0429610046265697
"0850061",1690,1665,1185,118,0.0652542372881356
"0850062",1691,2470,1613,245,0.0918052988293284
"0850063",1692,2051,1508,91,0.048472775564409
"0850064",1693,2698,1776,126,0.0445930880713489
"0850065",1694,1218,788,103,0.0808080808080808
"0850066",1695,2023,1307,165,0.0666161998485996
"0850067",1696,2174,1511,124,0.0528691166989039
"0850068",1697,1937,1193,330,0.133220910623946
"0850069",1698,3731,2622,168,0.0475465956637505
"0850070",1699,1904,1340,116,0.0617469879518072
"0850071",1700,1723,1207,97,0.0545158665581774
"0850072",1701,1544,1049,89,0.0491803278688525
"0850073",1702,1729,1060,117,0.0521739130434783
"0850074",1703,1775,1147,99,0.0571923743500867
"0850075",1704,2461,1766,93,0.0372920252438325
"0850076",1705,3217,2262,148,0.0459921156373193
"0850077",1706,3581,2269,230,0.0549107142857143
"0850078",1707,2147,1508,96,0.0489875898105813
"0850079",1708,2584,1543,190,0.0626235992089651
"0850080",1709,3497,2317,274,0.0708458565908115
"0850081",1710,2805,1823,176,0.0611233480176211
"0850082",1711,2722,1690,284,0.099523241954708
"0850083",1712,3316,2105,302,0.0804543303360152
"0850084",1713,2328,1558,110,0.0458952811893988
"0850085",1714,3076,1954,301,0.0975482524778299
"0850086",1715,2754,1878,132,0.0415542363734485
"0850087",1716,2386,1821,53,0.0370757180156658
"0850088",1717,2360,1252,169,0.0562700964630225
"0850089",1718,3094,2073,108,0.0433962264150943
"0850090",1719,3126,2181,87,0.0249433106575964
"0850091",1720,2267,1504,153,0.0668431502316347
"0850092",1721,3155,1884,399,0.106394129979036
"0850093",1722,235,162,12,0.0121951219512195
"0850094",1723,3602,2588,178,0.0513019821220365
"0850095",1724,2882,1983,212,0.0747711088504578
"0850096",1725,1683,619,214,0.118296529968454
"0850097",1726,1345,1005,33,0.0276134122287968
"0850098",1727,1070,703,104,0.069060773480663
"0850099",1728,295,181,30,0.104046242774566
"0850100",1729,25,24,8,0.384615384615385
"0850101",1730,2948,2064,219,0.0731350560702096
"0850102",1731,2502,1857,94,0.0378583017847485
"0850103",1732,1282,722,247,0.148251748251748
"0850104",1733,2710,1416,209,0.0747460087082729
"0850105",1734,51,31,2,0.032258064516129
"0850106",1735,1939,1318,155,0.0724749421742483
"0850107",1736,3297,2293,152,0.0442982456140351
"0850108",1737,2917,1946,175,0.0555264536406496
"0850109",1738,3263,2274,142,0.0423093873953283
"0850110",1739,2687,1804,116,0.0433070866141732
"0850111",1740,1880,1256,62,0.0643137254901961
"0850112",1741,2816,1970,103,0.0316326530612245
"0850113",1742,3237,2012,307,0.0858864892014063
"0850114",1743,1300,949,107,0.0687830687830688
"0850115",1744,2836,1960,114,0.0392947103274559
"0850116",1745,4336,3077,156,0.0357027983274365
"0850117",1746,4196,2665,351,0.079377136346373
"0850118",1747,4213,2836,233,0.0566239316239316
"0850119",1748,2316,1641,87,0.0309653916211293
"0850120",1749,3820,2770,188,0.0428418421992146
"0850121",1750,2491,1726,95,0.040621266427718
"0850122",1751,4447,3231,181,0.0383561643835616
"0850123",1752,2039,1407,99,0.0438533429187635
"0850124",1753,3024,1918,149,0.0514165792235047
"0850125",1754,4512,3073,188,0.0430809399477807
"0850126",1755,4331,2865,395,0.0847457627118644
"0850127",1756,3604,2358,309,0.0798791018998273
"0850128",1757,2515,1898,102,0.0376175548589342
"0850129",1758,3690,2419,284,0.0601851851851852
"0850130",1759,3327,2342,185,0.0490111779879622
"0850131",1760,3139,2207,154,0.0502622377622378
"0850132",1761,2771,1878,147,0.0555555555555556
"0850133",1762,2427,1497,219,0.0882352941176471
"0850134",1763,3425,2417,326,0.0847318870241506
"0850135",1764,3818,2506,225,0.0558232931726908
"0850136",1765,1841,1307,79,0.0301857585139319
"0850137",1766,1922,1284,72,0.0280811232449298
"0850138",1767,1777,1238,88,0.0568643379366369
"0850139",1768,4218,2722,273,0.0659176029962547
"0850140",1769,4493,3112,201,0.0436444727620261
"0850141",1770,2918,2072,179,0.0546762589928058
"0850142",1771,2781,1941,137,0.04503582395087
"0850143",1772,1754,1259,56,0.0344275420336269
"0850144",1773,2510,1692,78,0.0329994107248085
"0850145",1774,1521,1072,147,0.0909952606635071
"0850146",1775,4409,2889,412,0.0874524714828897
"0850147",1776,1734,1122,129,0.0631199278629396
"0850148",1777,267,194,6,0.0653266331658292
"0850149",1778,3636,2530,286,0.0723735408560311
"0850150",1779,471,390,38,0.0840336134453782
"0850151",1780,1491,989,130,0.0868263473053892
"0850152",1781,91,52,35,0.297872340425532
"0850153",1782,3238,2352,232,0.0638474295190713
"0850154",1783,842,586,42,0.0303030303030303
"0850155",1784,2253,1577,157,0.0539340101522843
"0850156",1785,3399,2271,286,0.086937137761926
"0850157",1786,3929,2870,209,0.0475227502527806
"0850158",1787,2126,1469,143,0.0701157249829816
"0850159",1788,3229,2044,379,0.0956937799043062
"0850160",1789,279,212,13,0.0328638497652582
"0850161",1790,248,161,11,0.0402298850574713
"0850162",1791,223,183,6,0.0217391304347826
"0850163",1792,926,663,90,0.0872011251758087
"0850164",1793,795,631,10,0.013953488372093
"0850165",1794,858,641,39,0.0417310664605873
"0850166",1795,3319,2303,234,0.0643374520664678
"0850167",1796,4249,2882,217,0.0527961097603334
"0850168",1797,1702,1211,78,0.0451977401129944
"0850169",1798,2573,1826,255,0.0866228070175439
"0850170",1799,1639,1114,138,0.0786825251601098
"0850171",1800,1938,1366,99,0.0479651162790698
"0850172",1801,3216,2079,327,0.094178892569806
"0850173",1802,647,453,20,0.037117903930131
"0850174",1803,3614,2348,398,0.102978723404255
"0850175",1804,1400,1000,101,0.0663414634146341
"0850176",1805,3576,1967,238,0.0650026001040042
"0850177",1806,1729,1050,89,0.0520833333333333
"0850178",1807,2030,1426,239,0.0573294629898403
"0850179",1808,4459,3486,111,0.02022215892908
"0850180",1809,1425,1018,144,0.0850869167429094
"0850181",1810,1287,856,124,0.0792751981879955
"0850182",1811,2686,1892,160,0.0461215932914046
"0850183",1812,96,62,7,0.0655737704918033
"0850184",1813,2281,1385,144,0.0529327610872675
"0850185",1814,43,33,0,0
"0850186",1815,105,70,4,0.0158730158730159
"0850187",1816,446,301,18,0.0352564102564103
"0850188",1817,56,42,4,0.0227272727272727
"0850189",1818,715,468,43,0.0353430353430353
"0850190",1819,86,55,14,0.153846153846154
"0850191",1820,421,248,51,0.0950413223140496
"0850192",1821,1428,930,106,0.0658995815899582
"0850193",1822,826,523,51,0.0472589792060491
"0850194",1823,25,21,0,0
"0850195",1824,824,582,59,0.0646258503401361
"0850196",1825,1559,1120,110,0.0656028368794326
"0850197",1826,1199,810,53,0.0477987421383648
"0850198",1827,106,81,2,0.0125
"0850199",1828,975,757,39,0.0261845386533666
"0850200",1829,978,683,91,0.0614525139664804
"0850201",1830,0,0,0,0
"0850202",1831,0,0,0,0
"0850203",1832,3038,2159,142,0.0456026058631922
"0850204",1833,235,208,14,0.0700934579439252
"0850205",1834,26,17,4,0.222222222222222
"0850206",1835,1439,994,115,0.0820668693009119
"0850207",1836,3122,2160,239,0.0767534186149096
"0850208",1837,859,651,28,0.0273972602739726
"0850209",1838,459,374,38,0.096551724137931
"0850210",1839,1311,973,53,0.0355329949238579
"0850211",1840,2809,1916,142,0.0616113744075829
"0850212",1841,1823,1333,59,0.0503597122302158
"0850213",1842,2091,1438,214,0.0815731973780044
"0850214",1843,2724,2049,76,0.0255338904363974
"0850215",1844,2260,1343,182,0.0845272206303725
"0850216",1845,2773,1947,213,0.0671239588437041
"0850217",1846,1325,900,138,0.0908084163898117
"0850218",1847,2349,1682,83,0.0428403755868545
"0850219",1848,2058,1459,90,0.048993288590604
"0850220",1849,2071,1465,181,0.0841819416157502
"0850221",1850,4256,2986,253,0.0539021164021164
"0850222",1851,1556,1121,84,0.0474516695957821
"0850223",1852,1015,712,36,0.0469416785206259
"0850224",1853,1593,1132,45,0.0571428571428571
"0850225",1854,3624,2640,206,0.0505359877488515
"0850226",1855,4713,3288,375,0.0812688821752266
"0850227",1856,3929,2724,334,0.0765171503957784
"0850228",1857,1759,1051,257,0.0837789661319073
"0850229",1858,805,535,46,0.082089552238806
"0850230",1859,4093,2792,268,0.0548738922972052
"0850231",1860,1936,1186,194,0.104738154613466
"0850232",1861,2371,1614,179,0.0907944514501892
"0850233",1862,1217,772,118,0.0805812417437252
"0850234",1863,541,383,31,0.0392857142857143
"0850235",1864,1819,1200,105,0.0434404865334492
"0850236",1865,2283,1592,114,0.050531914893617
"0850237",1866,1426,882,106,0.0960648148148148
"0850238",1867,2296,1574,196,0.0616438356164384
"0850239",1868,3146,2254,157,0.0571065989847716
"0850240",1869,2031,1453,137,0.053440213760855
"0850241",1870,1694,1198,105,0.0571192052980132
"0850242",1871,581,388,17,0.053072625698324
"0850243",1872,679,513,25,0.0471698113207547
"0850244",1873,1832,1401,114,0.0414683888511217
"0850245",1874,2545,1701,291,0.0670520231213873
"0850246",1875,2766,1962,96,0.0335536349771225
"0850247",1876,1825,1377,71,0.0359195402298851
"0850248",1877,775,543,61,0.0782122905027933
"0870101",1878,526,367,18,0.0277777777777778
"0870201",1879,396,208,99,0.132075471698113
"0870202",1880,61,35,13,0.135135135135135
"0870301",1881,373,210,92,0.138613861386139
"0870302",1882,70,44,1,0
"0870401",1883,370,229,87,0.115
"0870402",1884,105,64,7,0.0434782608695652
"0890101",1885,2244,1317,262,0.0826319816373374
"0890102",1886,321,180,34,0.0508474576271186
"0890103",1887,640,419,83,0.0935251798561151
"0890201",1888,2886,1893,274,0.0724946695095949
"0890202",1889,621,368,80,0.0796703296703297
"0890302",1890,1069,772,42,0.0266666666666667
"0890303",1891,516,361,27,0.0392156862745098
"0890304",1892,495,351,37,0.0504201680672269
"0890305",1893,1805,1208,209,0.0628667225481978
"0890401",1894,581,321,84,0.106109324758842
"0890402",1895,2691,1401,892,0.252715423606083
"0910101",1896,3915,2687,455,0.0892586989409985
"0910102",1897,3444,2564,430,0.121319199057715
"0910103",1898,3266,2453,217,0.0598926063610078
"0910104",1899,2057,1464,125,0.0467032967032967
"0910105",1900,4124,2719,395,0.0765230312035661
"0910106",1901,3131,2368,330,0.0827004219409283
"0910107",1902,595,441,23,0.0821596244131455
"0910108",1903,1781,1148,127,0.0748709122203098
"0910109",1904,1454,1095,121,0.0822669104204753
"0910110",1905,1657,1177,199,0.124893071000855
"0910201",1906,3372,2193,640,0.178735105407883
"0910202a",1907,1723,1105,382,0.187895212285456
"0910202b",1908,0,0,0,0
"0910203",1909,3625,2804,312,0.0784454839870457
"0910204",1910,3574,2545,522,0.127870150435471
"0910205",1911,4466,3421,479,0.0993788819875776
"0910206",1912,2577,1914,345,0.104957805907173
"0910207",1913,1885,1458,159,0.0764419735927728
"0910208a",1914,2594,1935,204,0.103645833333333
"0910208b",1915,60,46,8,0.0869565217391304
"0910208c",1916,14,11,0,0.1
