CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
"1134602",2842,1873,590,545,0.193661971830986
"1134603",2843,66,13,29,0.5
"1134604",2844,2805,790,878,0.24258064516129
"1134605",2845,2420,659,559,0.132307692307692
"1134606",2846,2738,835,821,0.222760290556901
"1134607",2847,1635,372,715,0.254847645429363
"1134608",2848,3213,846,458,0.1
"1134609",2849,1864,403,473,0.19693094629156
"1134610",2850,2319,839,465,0.126794258373206
"1134611",2851,1632,477,424,0.153039832285115
"1134612",2852,322,101,66,0.18
"1134613",2853,654,124,320,0.398373983739837
"1134614",2854,492,235,38,0.0692640692640693
"1134615",2855,215,54,86,0.327272727272727
"1134616",2856,1119,267,438,0.233333333333333
"1134617",2857,156,60,25,0.0952380952380952
"1134618",2858,452,152,157,0.304635761589404
"1134619",2859,1218,520,180,0.069364161849711
"1134620",2860,1553,545,351,0.124767225325885
"1134621",2861,3281,773,562,0.145618556701031
"1134622",2862,1801,665,376,0.157894736842105
"1134623",2863,2344,658,732,0.251543209876543
"1134624",2864,1655,551,391,0.170250896057348
"1134625",2865,1970,767,268,0.096128170894526
"1134626",2866,2511,1027,410,0.120740019474197
"1134627",2867,2405,685,177,0.0757800891530461
"1134628",2868,2216,456,232,0.0429864253393665
"1134629",2869,1174,283,265,0.153846153846154
"1134630",2870,1487,554,189,0.105360443622921
"1134631",2871,1249,497,185,0.104417670682731
"1134632",2872,1268,321,173,0.109324758842444
"1134633",2873,903,190,85,0.0875
"1134634",2874,2617,733,228,0.0725552050473186
"1134639",2875,577,121,177,0.231404958677686
"1134640",2876,2593,719,307,0.0902777777777778
"1134641",2877,539,165,171,0.239263803680982
"1134642",2878,152,40,40,0.15
"1134644",2879,0,0,0,0
"1134646",2880,574,131,150,0.123076923076923
"1134648",2881,2067,574,235,0.0694444444444444
"1134649",2882,73,7,33,0.25
"1134651",2883,56,7,35,0.625
"1134652",2884,705,138,323,0.311594202898551
"1134653",2885,112,10,37,0.25
"1134654",2886,1185,286,472,0.224913494809689
"1134655",2887,60,29,4,0.0666666666666667
"1134656",2888,111,22,30,0.217391304347826
"1134657",2889,57,8,17,0.222222222222222
"1134658",2890,88,23,26,0.25
"1134659",2891,213,58,95,0.275862068965517
"1134660",2892,45,12,19,0.583333333333333
"1134661",2893,819,166,428,0.398773006134969
"1134662",2894,298,69,121,0.27536231884058
"1134663",2895,0,0,0,0
"1134664",2896,601,170,116,0.0718562874251497
"1134665",2897,0,0,0,0
"1134667",2898,0,0,0,0
"1134673",2899,0,0,0,0
"1134674",2900,0,0,0,0
"1134675",2901,112,22,49,0.333333333333333
"1134677",2902,30,7,2,0
"1134678",2903,8,2,2,0
"1150001",2904,1595,217,1022,0.354545454545455
"1150002",2905,1655,372,1147,0.562945368171021
"1150003",2906,1747,593,535,0.114093959731544
"1150004",2907,1646,566,589,0.124352331606218
"1150005",2908,170,62,51,0.0491803278688525
"1150011",2909,232,86,91,0.125
"1150012",2910,77,44,17,0.05
"1150013",2911,149,68,36,0.121212121212121
"1150017",2912,135,46,54,0.0476190476190476
"1170001",2913,1892,533,1146,0.338289962825279
"1170002",2914,1937,568,1273,0.465804066543438
"1170003",2915,2695,1024,723,0.190129449838188
"1170004",2916,1931,609,1128,0.381461675579323
"1190001",2917,695,279,11,0
"1190003",2918,514,148,19,0.032258064516129
"1190004",2919,671,256,14,0.00411522633744856
"1190005",2920,833,312,38,0.0282131661442006
"1190007",2921,256,139,3,0.0165289256198347
"1190009",2922,242,117,1,0
"1190010",2923,360,154,11,0.0127388535031847
"1211000",2924,2468,1039,119,0.0222437137330754
"1211001",2925,1287,430,94,0.0491803278688525
"1211002",2926,184,61,11,0.0655737704918033
"1211003",2927,1118,355,84,0.0496277915632754
"1211004",2928,2485,749,214,0.0476190476190476
"1211005",2929,3,0,2,0
"1211006",2930,3,0,0,0
"1211007",2931,1257,531,62,0.029520295202952
"1211008",2932,2946,1039,215,0.0393096836049856
"1211009",2933,208,57,17,0.0645161290322581
"1211010",2934,2761,1040,120,0.0209923664122137
"1211011",2935,1424,549,65,0.0457746478873239
"1211012",2936,463,157,52,0.0700636942675159
"1211013",2937,1478,507,102,0.072265625
"1211014",2938,686,210,70,0.0788177339901478
"1211015",2939,429,133,82,0.0650406504065041
"1211016",2940,314,93,26,0.0731707317073171
"1211017",2941,257,79,16,0.0571428571428571
"1211018",2942,5,0,4,0
"1211019",2943,345,109,11,0.0576923076923077
"1211020",2944,1734,568,91,0.0444444444444444
"1211021",2945,2251,755,115,0.0438144329896907
"1211022",2946,639,217,24,0.0510204081632653
"1211023",2947,1527,591,44,0.0398613518197574
"1211024",2948,2782,981,187,0.0489021956087824
"1211025",2949,1396,493,97,0.0476190476190476
"1211026",2950,2317,1344,18,0.0279369627507163
"1211027",2951,640,336,72,0.0307262569832402
"1211028",2952,239,128,80,0.0367647058823529
"1211029",2953,75,40,64,0.0232558139534884
"1211030",2954,10,2,2,0
"1211031",2955,1826,487,194,0.0802469135802469
"1211032",2956,3785,1341,201,0.0446096654275093
"1211033",2957,2501,841,105,0.0323353293413174
"1211034",2958,585,160,47,0.09375
"1211035",2959,4033,1057,587,0.0800376647834275
"1211036",2960,3653,1223,280,0.0580912863070539
"1211037",2961,1187,391,123,0.0579710144927536
"1211038",2962,503,136,76,0.0709219858156028
"1211039",2963,220,60,16,0.0491803278688525
"1211040",2964,401,110,33,0.0545454545454545
"1211041",2965,2332,754,226,0.0815789473684211
"1211042",2966,1790,498,216,0.0743639921722113
"1211043",2967,45,15,5,0.25
"1211044",2968,795,295,39,0.0394736842105263
"1211045",2969,1796,664,93,0.0406386066763425
"1211046",2970,736,269,29,0.040983606557377
"1211047",2971,2103,753,222,0.059662775616083
"1211048",2972,496,170,35,0.0598802395209581
"1211049",2973,2268,735,166,0.0646830530401035
"1211050",2974,129,40,12,0.0789473684210526
"1211051",2975,160,50,14,0.0833333333333333
"1211052",2976,733,229,60,0.0452488687782805
"1211053",2977,0,0,0,0
"1211054",2978,1546,527,126,0.060377358490566
"1211055",2979,512,195,23,0.0406091370558376
"1211056",2980,957,434,90,0.0405405405405405
"1211057",2981,505,173,112,0.0632183908045977
"1211058",2982,1771,608,124,0.0571895424836601
"1211059",2983,2166,1082,160,0.0628318584070797
"1211060",2984,1159,572,77,0.0404040404040404
"1211061",2985,2829,1091,368,0.0757990867579909
"1211062",2986,2292,1053,165,0.0471253534401508
"1211063",2987,1477,677,93,0.0403458213256484
"1211064",2988,2619,1440,159,0.0378890392422192
"1211065",2989,993,339,72,0.0552325581395349
"1211066",2990,189,64,6,0.0757575757575758
"1212067",2991,1563,530,239,0.0540037243947858
"1212068",2992,2032,784,187,0.0483460559796438
"1212069",2993,1612,625,164,0.0815047021943574
"1212070",2994,0,0,0,0
"1212071",2995,3860,1629,223,0.0366748166259169
"1212072",2996,2841,917,254,0.0530877573131094
"1212073",2997,3687,1221,320,0.0578175895765472
"1212074",2998,1985,905,117,0.0428100987925357
"1212075",2999,717,250,196,0.0395256916996047
"1212076",3000,2625,737,287,0.0737704918032787
"1212077",3001,1647,456,350,0.0650759219088937
"1212078",3002,453,132,55,0.0935251798561151
"1212079",3003,1368,424,86,0.072093023255814
"1212080",3004,1928,741,103,0.0399449035812672
"1212081",3005,1115,363,78,0.0494505494505494
"1212082",3006,355,111,23,0.0535714285714286
"1212083",3007,1095,437,65,0.0341151385927505
"1212084",3008,2777,861,432,0.0825688073394495
"1212085",3009,3613,1191,327,0.0542118432026689
"1212086",3010,2963,1000,296,0.0623762376237624
"1212087",3011,3760,1149,500,0.0898876404494382
"1212088",3012,2086,713,327,0.0892608089260809
"1212089",3013,2661,1066,119,0.0346820809248555
"1212090",3014,3941,1118,471,0.0841035120147874
"1212091",3015,3992,1572,158,0.0291693088142042
"1212092",3016,1338,239,112,0.0541666666666667
"1212093",3017,125,21,7,0
"1212094",3018,300,110,23,0.0459770114942529
"1212095",3019,2224,863,107,0.0477223427331887
"1212096",3020,2979,1120,146,0.0467032967032967
"1212097",3021,2391,871,208,0.0449308755760369
"1212098",3022,167,28,3,0.0625
"1212099",3023,2303,962,86,0.0354166666666667
"1212100",3024,3199,705,297,0.0623188405797101
"1212101",3025,3390,797,303,0.0656370656370656
"1212102",3026,5336,1331,600,0.0817562452687358
"1212103",3027,2252,646,557,0.13251155624037
"1212104",3028,3368,1066,580,0.110273327049953
"1212105",3029,2139,843,183,0.057919621749409
"1212106",3030,3191,1047,267,0.0715648854961832
"1212107",3031,3613,1416,236,0.0563777307963354
"1212108",3032,1950,675,364,0.0721649484536082
"1212109",3033,3212,1012,403,0.085
"1212110",3034,2437,887,285,0.0761478163493841
"1212111",3035,3756,1166,323,0.06426735218509
"1212112",3036,1382,472,119,0.0570824524312896
"1212113",3037,3563,1396,235,0.0658640226628895
"1212114",3038,1534,526,86,0.0639097744360902
"1213115",3039,2218,559,179,0.063752276867031
"1213116",3040,3694,944,252,0.0592034445640474
"1213117",3041,403,77,92,0.115789473684211
"1213118",3042,1712,478,100,0.0628930817610063
"1213119",3043,125,35,3,0.0571428571428571
"1213120",3044,1396,394,274,0.0615384615384615
"1213121",3045,1631,418,317,0.102625298329356
"1213122",3046,1412,270,123,0.0607142857142857
"1213123",3047,4014,1022,354,0.0772316950852558
"1213124",3048,116,53,6,0.0384615384615385
"1213125",3049,396,127,22,0.064
"1213126",3050,1797,434,191,0.0590909090909091
"1213127",3051,3742,724,416,0.0738636363636364
"1213128",3052,2293,669,235,0.087797619047619
"1213129",3053,2085,749,186,0.0641711229946524
"1213130",3054,4546,1093,894,0.097538742023701
"1213131",3055,3998,1316,319,0.0590909090909091
"1213132",3056,2709,879,313,0.0731981981981982
"1213133",3057,4441,1630,373,0.050982800982801
"1213134",3058,2050,764,144,0.0520156046814044
"1213135",3059,4434,1209,725,0.0921052631578947
"1213136",3060,1735,620,157,0.0599001663893511
"1213137",3061,2233,808,237,0.0591133004926108
"1213138",3062,2910,1075,139,0.0365510777881912
"1213139",3063,3042,1205,111,0.0346820809248555
"1213140",3064,3822,1349,172,0.0408314773570898
"1213141",3065,3226,1357,77,0.0315944158706833
"1213142",3066,544,229,70,0.0305676855895196
"1213143",3067,1515,536,93,0.0464684014869888
"1213144",3068,3003,1066,178,0.04438149197356
"1213145",3069,4440,1643,261,0.0472972972972973
"1213146",3070,2372,938,165,0.0595111583421892
"1213147",3071,3995,1492,197,0.044607190412783
"1213148",3072,2539,844,200,0.0636792452830189
"1213149",3073,1877,652,115,0.0566615620214395
"1213150",3074,2677,934,191,0.056203605514316
"1213151",3075,3022,1036,168,0.0441035474592522
"1213152",3076,2070,888,87,0.0292134831460674
"1213153",3077,2906,1338,125,0.0342771982116244
"1213154",3078,2835,1180,107,0.0354131534569983
"1213155",3079,3732,1505,182,0.0384615384615385
"1213156",3080,757,380,28,0.0261780104712042
"1213157",3081,311,157,7,0.0318471337579618
"1213158",3082,2388,953,152,0.0489073881373569
"1213159",3083,4016,1291,369,0.0710382513661202
"1213160",3084,3074,1111,206,0.0532971996386631
"1214161",3085,2486,805,365,0.0765661252900232
"1214162a",3086,400,171,31,0.0535714285714286
"1214162b",3087,80,34,6,0.0588235294117647
"1214163",3088,1522,512,174,0.08
"1214164",3089,3669,1562,321,0.0632333767926988
"1214165",3090,4683,1369,480,0.0634696755994358
"1214166",3091,1708,616,239,0.0759493670886076
"1214167",3092,3370,880,721,0.0912240184757506
"1214168",3093,1638,710,133,0.0624133148404993
"1214169",3094,2118,618,154,0.0993265993265993
"1214170",3095,4218,1263,613,0.0986687548942835
"1214171",3096,291,120,29,0.0634920634920635
"1214172",3097,1730,426,184,0.103117505995204
"1214173",3098,11,2,0,0
"1214174",3099,1507,292,170,0.136363636363636
"1214175",3100,251,55,29,0.1
"1214176",3101,2600,1365,107,0.0260115606936416
"1214177",3102,712,164,84,0.0838323353293413
"1214178",3103,1835,789,226,0.082089552238806
"1214179",3104,2651,1199,252,0.0548628428927681
"1214180",3105,905,377,80,0.0662650602409639
"1214181",3106,3392,1459,373,0.06635700066357
"1214182",3107,95,32,3,0.03125
"1214183",3108,426,182,11,0.0217391304347826
"1214184",3109,2338,1372,177,0.029757785467128
"1214185",3110,990,585,7,0.0261780104712042
"1214186",3111,1632,967,22,0.0317796610169492
"1214187",3112,1689,343,234,0.0878787878787879
"1214188",3113,1,0,0,0
"1214189",3114,520,202,74,0.0509259259259259
"1214190",3115,2300,821,180,0.0476190476190476
"1214191",3116,1548,546,111,0.0397727272727273
"1214192",3117,1081,372,90,0.03125
"1214193",3118,3053,1143,180,0.029023746701847
"1214194",3119,315,111,14,0.0606060606060606
"1214195",3120,101,32,2,0.0645161290322581
"1214196",3121,745,241,53,0.0247933884297521
"1214197",3122,1167,504,36,0.0158102766798419
"1214198",3123,2488,1084,87,0.0181818181818182
"1214199",3124,42,16,0,0.0625
"1214200",3125,45,17,2,0.0588235294117647
"1214201",3126,1558,589,112,0.0374787052810903
"1214202",3127,2502,957,122,0.0375634517766497
"1214203",3128,1808,738,83,0.0397350993377483
"1214204",3129,3105,1162,152,0.038527397260274
"1214205a",3130,2741,1026,123,0.0332355816226784
"1214205b",3131,0,0,0,0
"1214206",3132,2423,1163,89,0.0342172797262618
"1214207",3133,1185,558,31,0.021015761821366
"1214208",3134,115,38,13,0
"1214209",3135,1603,528,191,0.0527306967984934
"1214210",3136,3125,1322,198,0.0323308270676692
"1214211",3137,4147,1882,156,0.0374868004223865
"1214212",3138,492,178,22,0.0337078651685393
"1214213",3139,552,190,22,0.0634920634920635
"1214214",3140,1502,498,85,0.0577689243027888
"1214215",3141,913,277,41,0.0592592592592593
"1214216",3142,254,82,26,0.0487804878048781
"1214217",3143,317,101,22,0.0679611650485437
"1214218",3144,84,24,6,0.0416666666666667
"1214219",3145,1891,671,98,0.0424448217317487
"1214220",3146,1760,646,176,0.0449591280653951
"1214221",3147,132,41,16,0.0731707317073171
"1214222",3148,2317,729,269,0.0651289009497965
"1214223",3149,834,258,53,0.0553359683794466
"1214224",3150,1087,332,110,0.0385756676557863
"1219100",3151,0,0,0,0
"1219101",3152,0,0,0,0
"1219102",3153,0,0,0,0
"1219200",3154,0,0,0,0
"1219201",3155,0,0,0,0
"1219202",3156,0,0,0,0
"1219203",3157,0,0,0,0
"1219204",3158,0,0,0,0
"1219300",3159,0,0,0,0
"1219301",3160,0,0,0,0
"1219302",3161,0,0,0,0
"1219303",3162,0,0,0,0
"1219304",3163,0,0,0,0
"1230101",3164,1682,628,324,0.0647985989492119
"1230102",3165,1473,186,736,0.321637426900585
"1230201",3166,473,180,83,0.0487804878048781
"1230202",3167,1233,426,228,0.0712401055408971
"1230203",3168,983,309,176,0.0545454545454545
"1230301",3169,1471,515,372,0.0932203389830508
"1230302",3170,1253,381,357,0.148255813953488
"1230303",3171,423,173,91,0.0897435897435897
"1230401",3172,1969,748,322,0.0848920863309353
"1230402",3173,978,503,80,0.0354166666666667
"1250001",3174,84,44,4,0
"1250002",3175,145,86,13,0.106382978723404
"1250003",3176,293,107,50,0.0952380952380952
"1250004",3177,273,86,106,0.136986301369863
"1250005",3178,214,71,19,0.0759493670886076
"1250006",3179,309,124,35,0.032520325203252
"1270001",3180,1559,476,1196,0.711864406779661
"1270002",3181,1851,460,1564,0.765726681127983
"1270003",3182,547,146,462,0.795918367346939
"1270004",3183,98,47,63,0.6
"1270005",3184,1164,301,1050,0.883870967741936
"1270006",3185,1283,320,1064,0.706624605678233
"1270007",3186,794,222,673,0.8
"1290101",3187,545,231,19,0.00431034482758621
"1290201",3188,639,273,20,0.0109090909090909
"1290301",3189,296,105,17,0.0384615384615385
"1290303",3190,343,116,16,0
"1290401",3191,585,219,30,0.0407239819004525
"1310001",3192,2103,891,1909,0.922121896162528
"1310002",3193,1420,483,1293,0.925311203319502
"1310003",3194,519,148,480,0.914473684210526
"1310004",3195,228,46,190,0.760869565217391
"1310005",3196,343,140,293,0.862068965517241
"1310006",3197,176,63,156,0.80952380952381
"1310007",3198,103,51,69,0.666666666666667
"1310008",3199,2156,1084,1662,0.780188679245283
"1310009",3200,1332,492,1216,0.912423625254583
"1330001",3201,2683,901,204,0.0264900662251656
"1330002",3202,331,131,22,0.024
"1330003",3203,1661,461,152,0.0262008733624454
"1330004",3204,302,142,22,0.0214285714285714
"1330005",3205,714,285,136,0.111888111888112
"1330006",3206,288,108,3,0
"1330007",3207,1814,762,55,0.0130208333333333
"1330008",3208,2619,980,180,0.0369230769230769
"1330009",3209,455,214,18,0.0330188679245283
"1350101",3210,2418,402,1137,0.160098522167488
"1350102",3211,1727,252,996,0.210526315789474
"1350103",3212,1739,271,753,0.181467181467181
"1350104",3213,1973,349,772,0.164772727272727
"1350108",3214,2074,486,509,0.11491935483871
"1350109",3215,212,67,16,0.0294117647058824
"1350110",3216,1443,327,466,0.163141993957704
"1350111",3217,1070,250,367,0.181467181467181
"1350201",3218,2064,776,345,0.0700636942675159
"1350202",3219,2768,982,506,0.08
"1350203",3220,3457,1248,545,0.0713141025641026
"1350204",3221,3096,1071,580,0.0757575757575758
"1350205",3222,2025,583,437,0.132042253521127
"1350206",3223,1279,433,276,0.0792540792540792
"1350207",3224,1629,597,213,0.0385259631490787
"1350208",3225,2962,821,636,0.111386138613861
"1350209",3226,1610,460,295,0.0889370932754881
"1350301",3227,2419,530,1262,0.311195445920304
"1350302",3228,1078,220,467,0.165137614678899
"1350303",3229,2057,363,1063,0.272727272727273
"1350304",3230,668,66,457,0.507936507936508
"1350305",3231,649,55,417,0.377358490566038
"1350306",3232,1462,129,741,0.2578125
"1350307",3233,2471,333,1297,0.25748502994012
"1350308",3234,1020,227,346,0.164502164502165
"1350309",3235,1329,345,415,0.176300578034682
"1350310",3236,1402,260,519,0.147286821705426
"1350311",3237,1149,188,586,0.333333333333333
"1350312",3238,1416,403,369,0.0987654320987654
"1350313",3239,1057,193,198,0.131578947368421
"1350314",3240,1426,378,375,0.112600536193029
"1350401",3241,888,170,345,0.263803680981595
"1350402",3242,1836,206,849,0.255924170616114
"1350403",3243,2870,379,2147,0.558510638297872
"1350404",3244,1378,175,897,0.321637426900585
"1350405",3245,1128,114,919,0.736842105263158
"1350406",3246,2688,320,1860,0.455696202531646
"1350407",3247,2181,325,1076,0.226006191950464
"1350408",3248,720,83,488,0.475609756097561
"1350409",3249,852,105,609,0.467289719626168
"1350412",3250,857,95,465,0.265957446808511
"1370001",3251,310,179,204,0.58659217877095
"1370002",3252,435,254,58,0.1796875
"1370003",3253,352,230,96,0.29004329004329
"1370004",3254,407,241,243,0.538775510204082
"1391001",3255,1687,416,208,0.0831295843520782
"1391002",3256,109,29,2,0.0689655172413793
"1391003",3257,1568,456,288,0.0669642857142857
"1391004",3258,0,0,0,0
"1391005",3259,1700,624,125,0.0542264752791069
"1391006",3260,1485,545,171,0.0581818181818182
"1391007",3261,1602,585,164,0.0740740740740741
"1391008",3262,137,40,35,0.05
"1391009",3263,2785,788,419,0.0703324808184143
"1391010",3264,1892,647,217,0.0728682170542636
"1391011",3265,2511,868,357,0.0741163055872292
"1391012",3266,3014,812,818,0.120689655172414
"1391013",3267,1539,449,393,0.112866817155756
"1391014",3268,1617,668,97,0.0347957639939486
"1391015",3269,2304,741,367,0.0826558265582656
"1391016",3270,1756,426,439,0.12378640776699
"1391017",3271,2540,863,454,0.101366742596811
"1391018",3272,2348,582,709,0.123263888888889
"1391019",3273,1856,705,239,0.0782361308677098
"1391020",3274,1538,489,246,0.0843621399176955
"1391021",3275,1260,409,163,0.1
"1391022",3276,2263,686,413,0.059593023255814
"1391023",3277,0,0,0,0
"1391024",3278,1956,627,328,0.0828025477707006
"1391025",3279,2646,942,291,0.0552603613177471
"1391026",3280,2639,780,352,0.0532623169107856
"1391027",3281,1344,551,124,0.0512820512820513
"1391028",3282,1854,703,265,0.0641399416909621
"1391029",3283,525,159,104,0.119496855345912
"1391030",3284,1770,575,208,0.0868055555555556
"1391031",3285,635,205,58,0.0490196078431373
"1391032",3286,2540,945,210,0.0329087048832272
"1391033",3287,1047,414,68,0.0265700483091787
"1391034",3288,2658,1089,206,0.0555555555555556
"1391035",3289,1721,506,231,0.0426829268292683
"1391036",3290,2474,777,233,0.0493506493506494
"1391037",3291,1059,335,60,0.0487804878048781
"1391038",3292,2182,880,109,0.0293785310734463
"1391039",3293,2688,840,167,0.0265379975874548
"1391040",3294,281,113,10,0.0353982300884956
"1391041",3295,2217,893,120,0.0311804008908686
"1391042",3296,200,82,21,0.0240963855421687
"1391043",3297,2438,1031,227,0.0433070866141732
"1391044",3298,555,276,78,0.0544747081712062
"1391045",3299,141,71,9,0.0625
"1391046",3300,281,140,18,0.0465116279069767
"1391047",3301,325,121,50,0.0666666666666667
"1391048",3302,1723,653,221,0.0707692307692308
"1391049",3303,561,210,61,0.0669856459330144
"1391050",3304,2396,751,299,0.0939226519337017
"1391051",3305,2462,815,488,0.0920398009950249
"1391052",3306,1791,674,189,0.0461997019374069
"1391053",3307,1473,587,119,0.0549828178694158
"1391054",3308,1784,686,199,0.0558823529411765
"1391055",3309,2591,1198,137,0.0309364548494983
"1391056",3310,1815,814,83,0.0305250305250305
"1391057",3311,1534,560,78,0.039568345323741
"1391058",3312,802,294,151,0.0409556313993174
"1391059",3313,543,198,47,0.0304568527918782
"1410001",3314,1713,330,1335,0.636094674556213
"1410002",3315,2138,403,1967,0.851063829787234
"1410003",3316,2427,509,1776,0.646718146718147
"1410004",3317,1616,370,1205,0.609625668449198
"1410005",3318,2078,441,1553,0.576754385964912
"1410006",3319,1602,642,606,0.272865853658537
"1410007",3320,2660,840,1272,0.384066587395957
"1410008",3321,2563,1099,703,0.220508166969147
"1410009",3322,3131,967,1574,0.421588594704684
"1410010",3323,3737,627,2837,0.729264475743349
"1410011",3324,3553,810,2088,0.527141133896261
"1410012",3325,1335,313,771,0.507418397626113
"1410013",3326,2856,660,1539,0.514970059880239
"1410014",3327,3135,820,1258,0.369434416365824
"1410015",3328,2427,737,917,0.335597826086957
"1410016",3329,3181,732,2152,0.645805592543276
"1410017",3330,1692,469,756,0.406382978723404
"1410018",3331,2991,984,1108,0.305
"1410019",3332,3297,801,1733,0.431013431013431
"1410020",3333,1083,340,527,0.343023255813953
"1410021",3334,2113,788,752,0.289836888331242
"1410022",3335,2602,670,1310,0.428994082840237
"1410023",3336,1328,507,466,0.248543689320388
"1410024",3337,3089,1074,1181,0.318098720292505
"1410025",3338,2363,535,1089,0.388170055452865
"1410026",3339,1598,501,818,0.460629921259843
"1410027",3340,1844,466,1049,0.548936170212766
"1410028",3341,474,52,406,0.826923076923077
"1410029",3342,2493,567,1535,0.577464788732394
"1410030",3343,218,29,197,0.870967741935484
"1410031",3344,1088,175,646,0.529069767441861
"1410032",3345,1577,479,899,0.504255319148936
"1410033",3346,2080,752,933,0.38974358974359
"1410034",3347,777,79,515,0.666666666666667
"1410035",3348,2040,708,938,0.392265193370166
"1410036",3349,2082,462,1421,0.612691466083151
"1410037",3350,2722,347,2333,0.859078590785908
"1410038",3351,2234,381,1800,0.762886597938144
"1410039",3352,981,140,687,0.775641025641026
"1410040",3353,772,172,612,0.740112994350282
"1410041",3354,1019,156,863,0.841772151898734
"1410042",3355,2405,284,2163,0.906040268456376
"1410043",3356,2010,585,741,0.316666666666667
"1410044",3357,2856,540,1093,0.319230769230769
"1410045",3358,3612,691,1611,0.384393063583815
"1410046",3359,1503,271,785,0.392727272727273
"1410047",3360,2688,712,1020,0.297668038408779
"1410048",3361,2076,369,1311,0.546916890080429
"1410049",3362,1494,274,679,0.346715328467153
"1410050",3363,2154,323,1294,0.486567164179104
"1410051",3364,2349,558,918,0.279359430604982
"1410052",3365,2354,388,1450,0.482587064676617
"1410053",3366,2958,572,1733,0.462585034013605
"1410054",3367,2234,309,1288,0.453416149068323
"1410055",3368,2347,602,1182,0.384991843393148
"1410056",3369,2276,574,1009,0.344234079173838
"1410057",3370,1681,318,994,0.503086419753086
"1410058",3371,1841,341,843,0.334310850439883
"1410059",3372,2680,440,1685,0.537280701754386
"1410060",3373,2174,786,683,0.303970223325062
"1410061",3374,1403,375,723,0.464379947229551
"1410062",3375,1735,209,1260,0.675925925925926
"1410063",3376,2652,401,1980,0.72463768115942
"1410064",3377,2840,478,2232,0.766871165644172
"1410065",3378,1062,40,186,0.175
"1410066",3379,2339,403,1786,0.707021791767555
"1410067",3380,2385,429,1737,0.720183486238532
"1410068",3381,673,137,392,0.551470588235294
"1410069",3382,4074,784,3418,0.826568265682657
"1410070",3383,2544,539,2074,0.765880217785844
"1410071",3384,2086,467,1646,0.714574898785425
"1410072",3385,1529,258,1298,0.891385767790262
"1410073",3386,1224,262,1020,0.811320754716981
"1410074",3387,2499,353,2117,0.83879781420765
"1410075",3388,1469,424,1080,0.681093394077449
"1410076",3389,1300,284,1056,0.786941580756014
"1410077",3390,2321,402,1771,0.725301204819277
"1410078",3391,1316,311,1154,0.889937106918239
"1410079",3392,837,118,740,0.910569105691057
"1410080",3393,1594,265,1454,0.933823529411765
"1410081",3394,582,90,530,0.948453608247423
"1410082",3395,2294,374,2037,0.880102040816326
"1410083",3396,1357,234,1195,0.839506172839506
"1410084",3397,2311,394,2116,0.907730673316708
"1410085",3398,1991,302,1765,0.863924050632911
"1410086",3399,331,13,37,0.3
"1410087",3400,14,0,6,0
"1410088",3401,1743,72,233,0.164179104477612
"1410089",3402,3080,584,2179,0.721843003412969
"1410090",3403,1669,567,1033,0.607944732297064
"1410091",3404,812,262,574,0.723880597014925
"1410092",3405,2971,888,1567,0.526315789473684
"1410093",3406,1649,395,1207,0.694376528117359
"1410094",3407,2709,617,1868,0.621835443037975
"1410095",3408,2602,656,1679,0.56071964017991
"1410096",3409,2984,882,1847,0.579064587973274
"1410097",3410,1921,454,1254,0.587096774193548
"1410098",3411,1960,617,1240,0.593508500772797
"1410099",3412,1303,222,974,0.662100456621005
"1410100",3413,3024,610,2179,0.639741518578352
"1410101",3414,2337,655,1527,0.621861152141802
"1410102",3415,2433,509,1809,0.712621359223301
"1410103",3416,1822,545,1036,0.492647058823529
"1410104",3417,2746,731,1708,0.549391069012179
"1410105",3418,2596,638,1807,0.634408602150538
"1410106",3419,2849,529,2124,0.693308550185874
"1410107",3420,2096,495,1453,0.610236220472441
"1410108",3421,1945,619,1106,0.490384615384615
"1410109",3422,1744,454,1153,0.604700854700855
"1410110",3423,2876,702,2043,0.674681753889675
"1410111",3424,1024,115,861,0.736842105263158
"1410112",3425,4246,480,3266,0.807770961145194
"1410113",3426,2195,351,1706,0.691428571428571
"1410114",3427,3986,531,3167,0.770093457943925
"1410115",3428,1731,299,1147,0.619926199261993
"1410116",3429,3124,408,2108,0.686893203883495
"1410117",3430,3100,578,2306,0.697123519458545
"1410118",3431,2260,487,1563,0.625
"1410119",3432,1960,353,1437,0.720670391061452
"1410120",3433,2970,525,2306,0.711069418386492
"1410121",3434,1827,357,1390,0.689458689458689
"1410122",3435,3606,574,2924,0.794827586206897
"1410123",3436,3032,491,2438,0.793103448275862
"1410124",3437,2848,327,2320,0.815950920245399
"1410125",3438,3345,475,2677,0.768595041322314
"1410126",3439,3807,679,2828,0.680351906158358
"1410127",3440,194,21,177,0.625
"1410128",3441,714,107,529,0.65546218487395
"1410129",3442,1326,195,864,0.574074074074074
"1410130",3443,3343,518,2519,0.693203883495146
"1410131",3444,1524,229,1152,0.708695652173913
"1410132",3445,452,50,319,0.836734693877551
"1410133",3446,2715,467,2344,0.886831275720165
"1410134",3447,1271,274,1054,0.78494623655914
"1410135",3448,2564,433,2308,0.889887640449438
"1410136",3449,2188,309,1977,0.919504643962848
"1410137",3450,2127,300,1753,0.805031446540881
"1410138",3451,2527,378,2220,0.877551020408163
"1410139",3452,2207,388,1941,0.879012345679012
